user_id,signup_date,country,age,gender,acquisition_channel,campaign_id,kyc_completed,kyc_date
USR_4036,07-12-2023,Canada,58,Male,Facebook,CMP_9,1,08-12-2023
USR_4037,17-05-2023,India,35,Female,Google,CMP_3,0,
USR_4038,20-03-2023,UK,59,Male,Google,CMP_8,1,21-03-2023
USR_4039,28-05-2023,India,35,Female,Facebook,CMP_2,1,30-05-2023
USR_4040,04-10-2023,UK,40,Male,Facebook,CMP_7,1,05-10-2023
USR_4041,19-05-2023,UK,53,Female,Facebook,CMP_9,1,21-05-2023
USR_4042,01-07-2023,Canada,30,Female,Facebook,CMP_3,1,04-07-2023
USR_4043,08-05-2023,India,40,Male,Instagram,CMP_2,1,11-05-2023
USR_4044,16-01-2023,Canada,55,Male,Referral,CMP_9,0,
USR_4045,17-01-2023,USA,46,Female,Instagram,CMP_6,1,21-01-2023
USR_4046,30-11-2023,India,25,Male,Facebook,CMP_2,1,04-12-2023
USR_4047,28-02-2023,India,19,Female,Google,CMP_3,1,03-03-2023
USR_4048,14-09-2023,Canada,23,Female,Facebook,CMP_7,0,
USR_4049,21-05-2023,Canada,35,Female,Google,CMP_5,1,23-05-2023
USR_4050,14-05-2023,USA,47,Male,Google,CMP_6,1,16-05-2023
USR_4051,12-11-2023,India,59,Female,Instagram,CMP_7,1,16-11-2023
USR_4052,16-11-2023,USA,27,Female,Organic,CMP_5,1,17-11-2023
USR_4053,21-01-2023,UK,44,Female,Google,CMP_3,1,25-01-2023
USR_4054,25-08-2023,Canada,41,Female,Google,CMP_8,1,29-08-2023
USR_4055,04-07-2023,India,28,Female,Organic,CMP_2,1,07-07-2023
USR_4056,04-12-2023,India,26,Male,Google,CMP_10,0,
USR_4057,21-06-2023,UK,33,Female,Facebook,CMP_8,1,22-06-2023
USR_4058,29-07-2023,USA,46,Female,Instagram,CMP_9,1,31-07-2023
USR_4059,14-05-2023,Canada,51,Male,Facebook,CMP_5,1,15-05-2023
USR_4060,19-09-2023,Canada,23,Male,Instagram,CMP_7,1,20-09-2023
USR_4061,21-11-2023,USA,40,Female,Organic,CMP_10,0,
USR_4062,19-09-2023,Canada,52,Female,Google,CMP_3,1,22-09-2023
USR_4063,23-09-2023,India,51,Female,Organic,CMP_1,1,27-09-2023
USR_4064,21-07-2023,India,50,Female,Facebook,CMP_4,1,24-07-2023
USR_4065,27-06-2023,USA,52,Female,Google,CMP_6,1,28-06-2023
USR_4066,23-07-2023,UK,46,Male,Facebook,CMP_6,0,
USR_4067,17-05-2023,USA,44,Male,Organic,CMP_4,0,
USR_4068,26-02-2023,USA,32,Female,Facebook,CMP_9,1,01-03-2023
USR_4069,07-05-2023,India,26,Male,Google,CMP_4,1,08-05-2023
USR_4070,17-09-2023,UK,58,Male,Facebook,CMP_10,1,18-09-2023
USR_4071,21-08-2023,UK,38,Male,Organic,CMP_5,1,25-08-2023
USR_4072,08-09-2023,UK,58,Male,Facebook,CMP_5,1,10-09-2023
USR_4073,14-02-2023,Canada,18,Female,Instagram,CMP_5,1,18-02-2023
USR_4074,17-06-2023,Canada,27,Female,Facebook,CMP_10,0,
USR_4075,30-12-2023,USA,26,Female,Facebook,CMP_4,1,01-01-2024
USR_4076,31-12-2023,Canada,36,Female,Facebook,CMP_8,1,01-01-2024
USR_4077,24-01-2023,India,23,Female,Organic,CMP_9,1,28-01-2023
USR_4078,15-06-2023,UK,54,Male,Instagram,CMP_1,1,19-06-2023
USR_4079,17-03-2023,USA,58,Female,Instagram,CMP_3,1,19-03-2023
USR_4080,03-09-2023,USA,33,Female,Organic,CMP_8,1,05-09-2023
USR_4081,01-09-2023,UK,41,Female,Facebook,CMP_4,1,03-09-2023
USR_4082,28-09-2023,Canada,40,Male,Organic,CMP_8,1,02-10-2023
USR_4083,12-11-2023,USA,58,Male,Google,CMP_7,0,
USR_4084,14-10-2023,Canada,26,Female,Facebook,CMP_5,1,17-10-2023
USR_4085,31-03-2023,Canada,51,Male,Facebook,CMP_2,1,04-04-2023
USR_4086,01-09-2023,UK,54,Female,Referral,CMP_4,0,
USR_4087,04-07-2023,Canada,51,Male,Referral,CMP_5,1,05-07-2023
USR_4088,20-10-2023,UK,56,Female,Referral,CMP_4,1,24-10-2023
USR_4089,31-07-2023,UK,58,Male,Instagram,CMP_2,1,03-08-2023
USR_4090,08-07-2023,India,39,Female,Organic,CMP_10,1,12-07-2023
USR_4091,11-02-2023,Canada,46,Male,Instagram,CMP_4,1,13-02-2023
USR_4092,21-10-2023,UK,37,Male,Organic,CMP_5,1,24-10-2023
USR_4093,15-02-2023,USA,32,Male,Instagram,CMP_8,1,16-02-2023
USR_4094,08-09-2023,Canada,24,Male,Referral,CMP_5,1,12-09-2023
USR_4095,25-09-2023,USA,23,Male,Instagram,CMP_4,1,28-09-2023
USR_4096,22-03-2023,India,35,Female,Facebook,CMP_3,1,25-03-2023
USR_4097,19-07-2023,Canada,50,Male,Facebook,CMP_2,1,21-07-2023
USR_4098,02-06-2023,USA,19,Male,Instagram,CMP_10,1,03-06-2023
USR_4099,27-05-2023,India,42,Female,Google,CMP_3,0,
USR_4100,08-07-2023,Canada,28,Male,Facebook,CMP_3,1,09-07-2023
USR_4101,25-02-2023,Canada,40,Female,Facebook,CMP_8,1,01-03-2023
USR_4102,30-09-2023,USA,37,Female,Google,CMP_5,1,03-10-2023
USR_4103,21-01-2023,Canada,32,Female,Facebook,CMP_1,1,22-01-2023
USR_4104,26-08-2023,India,50,Male,Facebook,CMP_2,1,30-08-2023
USR_4105,14-08-2023,Canada,48,Male,Organic,CMP_4,1,16-08-2023
USR_4106,16-10-2023,UK,26,Female,Referral,CMP_5,1,18-10-2023
USR_4107,22-02-2023,UK,38,Male,Referral,CMP_9,1,25-02-2023
USR_4108,10-03-2023,India,51,Female,Facebook,CMP_5,1,14-03-2023
USR_4109,25-10-2023,UK,28,Male,Google,CMP_10,1,26-10-2023
USR_4110,30-10-2023,USA,49,Female,Instagram,CMP_3,1,31-10-2023
USR_4111,29-08-2023,UK,32,Male,Referral,CMP_8,1,01-09-2023
USR_4112,19-12-2023,USA,33,Male,Instagram,CMP_1,0,
USR_4113,18-04-2023,USA,58,Male,Facebook,CMP_3,0,
USR_4114,01-09-2023,Canada,36,Female,Facebook,CMP_1,1,04-09-2023
USR_4115,10-11-2023,UK,51,Female,Google,CMP_8,0,
USR_4116,19-05-2023,USA,50,Female,Organic,CMP_2,1,22-05-2023
USR_4117,06-03-2023,India,56,Male,Organic,CMP_3,1,07-03-2023
USR_4118,20-11-2023,USA,25,Female,Instagram,CMP_6,1,21-11-2023
USR_4119,13-06-2023,UK,54,Female,Google,CMP_1,1,17-06-2023
USR_4120,09-05-2023,Canada,24,Male,Organic,CMP_3,1,10-05-2023
USR_4121,14-08-2023,Canada,49,Female,Organic,CMP_2,1,17-08-2023
USR_4122,10-07-2023,USA,43,Male,Organic,CMP_8,1,13-07-2023
USR_4123,07-10-2023,Canada,40,Male,Organic,CMP_9,1,08-10-2023
USR_4124,10-09-2023,UK,23,Female,Instagram,CMP_6,1,11-09-2023
USR_4125,09-11-2023,Canada,55,Female,Facebook,CMP_3,1,12-11-2023
USR_4126,11-03-2023,UK,30,Male,Referral,CMP_1,0,
USR_4127,05-02-2023,UK,34,Male,Instagram,CMP_5,1,07-02-2023
USR_4128,06-11-2023,Canada,24,Female,Organic,CMP_6,1,07-11-2023
USR_4129,09-10-2023,USA,59,Male,Organic,CMP_9,1,12-10-2023
USR_4130,07-05-2023,USA,38,Female,Google,CMP_4,0,
USR_4131,06-01-2023,USA,50,Female,Facebook,CMP_3,1,07-01-2023
USR_4132,18-05-2023,USA,40,Female,Referral,CMP_3,0,
USR_4133,10-01-2023,UK,18,Male,Google,CMP_7,1,12-01-2023
USR_4134,14-04-2023,USA,31,Male,Google,CMP_2,1,15-04-2023
USR_4135,23-06-2023,India,45,Male,Facebook,CMP_2,0,
USR_4136,26-09-2023,Canada,50,Female,Facebook,CMP_2,1,30-09-2023
USR_4137,27-06-2023,India,24,Male,Google,CMP_3,1,30-06-2023
USR_4138,28-02-2023,USA,45,Male,Organic,CMP_10,1,03-03-2023
USR_4139,13-04-2023,USA,57,Male,Organic,CMP_3,1,14-04-2023
USR_4140,10-08-2023,USA,56,Male,Instagram,CMP_8,1,13-08-2023
USR_4141,23-07-2023,Canada,33,Male,Google,CMP_8,0,
USR_4142,17-05-2023,USA,28,Male,Organic,CMP_1,0,
USR_4143,09-12-2023,India,38,Female,Instagram,CMP_9,0,
USR_4144,21-12-2023,USA,19,Male,Organic,CMP_10,0,
USR_4145,30-08-2023,Canada,59,Male,Instagram,CMP_8,0,
USR_4146,07-10-2023,India,58,Male,Google,CMP_9,0,
USR_4147,21-09-2023,India,37,Male,Instagram,CMP_2,1,23-09-2023
USR_4148,07-03-2023,USA,29,Male,Facebook,CMP_5,0,
USR_4149,16-04-2023,Canada,30,Male,Referral,CMP_3,1,17-04-2023
USR_4150,10-04-2023,Canada,46,Female,Instagram,CMP_1,0,
USR_4151,20-06-2023,USA,37,Male,Referral,CMP_6,0,
USR_4152,17-08-2023,Canada,53,Female,Organic,CMP_9,1,21-08-2023
USR_4153,01-11-2023,USA,22,Female,Referral,CMP_6,1,03-11-2023
USR_4154,02-01-2023,Canada,48,Male,Organic,CMP_9,1,03-01-2023
USR_4155,16-07-2023,India,35,Male,Google,CMP_8,1,18-07-2023
USR_4156,04-01-2023,India,26,Male,Referral,CMP_3,1,06-01-2023
USR_4157,31-07-2023,USA,48,Male,Google,CMP_6,0,
USR_4158,21-08-2023,UK,37,Male,Referral,CMP_6,1,24-08-2023
USR_4159,30-03-2023,India,25,Female,Facebook,CMP_6,0,
USR_4160,12-06-2023,Canada,51,Female,Google,CMP_5,1,14-06-2023
USR_4161,29-04-2023,India,29,Female,Google,CMP_6,1,03-05-2023
USR_4162,26-01-2023,USA,59,Male,Google,CMP_7,1,28-01-2023
USR_4163,05-02-2023,USA,55,Male,Organic,CMP_6,1,07-02-2023
USR_4164,15-08-2023,UK,29,Female,Google,CMP_5,0,
USR_4165,08-03-2023,Canada,55,Male,Google,CMP_2,1,12-03-2023
USR_4166,03-09-2023,Canada,25,Male,Referral,CMP_2,1,04-09-2023
USR_4167,26-07-2023,India,50,Male,Referral,CMP_6,1,30-07-2023
USR_4168,01-02-2023,Canada,37,Female,Google,CMP_10,1,04-02-2023
USR_4169,25-05-2023,Canada,59,Male,Google,CMP_5,1,29-05-2023
USR_4170,27-03-2023,UK,42,Female,Organic,CMP_4,0,
USR_4171,08-03-2023,Canada,49,Male,Organic,CMP_4,1,11-03-2023
USR_4172,04-03-2023,UK,54,Male,Organic,CMP_7,1,07-03-2023
USR_4173,04-04-2023,USA,43,Male,Facebook,CMP_1,1,07-04-2023
USR_4174,29-12-2023,USA,29,Male,Instagram,CMP_1,1,01-01-2024
USR_4175,18-04-2023,UK,50,Male,Facebook,CMP_5,1,20-04-2023
USR_4176,04-09-2023,India,54,Male,Referral,CMP_10,1,05-09-2023
USR_4177,23-05-2023,Canada,25,Male,Facebook,CMP_5,1,27-05-2023
USR_4178,04-07-2023,India,46,Female,Google,CMP_3,0,
USR_4179,03-05-2023,India,20,Male,Referral,CMP_8,0,
USR_4180,25-01-2023,UK,42,Male,Google,CMP_5,1,28-01-2023
USR_4181,27-08-2023,UK,47,Male,Referral,CMP_9,1,31-08-2023
USR_4182,18-08-2023,USA,54,Male,Instagram,CMP_10,1,21-08-2023
USR_4183,07-03-2023,Canada,33,Female,Google,CMP_4,0,
USR_4184,29-04-2023,India,30,Male,Instagram,CMP_4,1,30-04-2023
USR_4185,20-02-2023,USA,49,Male,Facebook,CMP_9,1,23-02-2023
USR_4186,28-05-2023,USA,54,Male,Instagram,CMP_4,1,31-05-2023
USR_4187,15-10-2023,India,18,Female,Organic,CMP_10,0,
USR_4188,25-08-2023,India,54,Male,Facebook,CMP_6,1,28-08-2023
USR_4189,17-08-2023,UK,32,Male,Facebook,CMP_3,0,
USR_4190,11-01-2023,USA,59,Male,Google,CMP_7,1,15-01-2023
USR_4191,30-05-2023,UK,54,Male,Google,CMP_3,1,03-06-2023
USR_4192,11-07-2023,UK,52,Male,Facebook,CMP_9,1,15-07-2023
USR_4193,15-02-2023,India,20,Male,Organic,CMP_9,1,16-02-2023
USR_4194,15-07-2023,UK,35,Male,Organic,CMP_1,1,17-07-2023
USR_4195,25-02-2023,USA,22,Female,Referral,CMP_3,0,
USR_4196,15-07-2023,UK,24,Male,Facebook,CMP_10,1,19-07-2023
USR_4197,11-04-2023,Canada,53,Female,Google,CMP_5,1,15-04-2023
USR_4198,12-01-2023,India,55,Female,Facebook,CMP_10,1,15-01-2023
USR_4199,15-09-2023,Canada,55,Male,Google,CMP_10,1,18-09-2023
USR_4200,30-01-2023,USA,55,Female,Google,CMP_8,1,01-02-2023
USR_4201,08-09-2023,Canada,33,Male,Instagram,CMP_3,1,10-09-2023
USR_4202,19-01-2023,UK,34,Male,Organic,CMP_4,1,20-01-2023
USR_4203,12-06-2023,Canada,20,Male,Google,CMP_4,1,13-06-2023
USR_4204,29-10-2023,USA,22,Male,Google,CMP_4,0,
USR_4205,13-09-2023,Canada,25,Female,Organic,CMP_1,1,15-09-2023
USR_4206,21-03-2023,USA,38,Male,Organic,CMP_9,1,24-03-2023
USR_4207,29-09-2023,UK,59,Female,Instagram,CMP_7,1,02-10-2023
USR_4208,02-10-2023,UK,19,Female,Google,CMP_7,1,05-10-2023
USR_4209,04-10-2023,UK,46,Male,Facebook,CMP_8,0,
USR_4210,31-03-2023,UK,20,Male,Facebook,CMP_4,1,03-04-2023
USR_4211,15-11-2023,USA,30,Female,Instagram,CMP_10,1,19-11-2023
USR_4212,25-04-2023,UK,58,Male,Instagram,CMP_3,1,29-04-2023
USR_4213,31-01-2023,Canada,24,Male,Organic,CMP_3,1,01-02-2023
USR_4214,18-04-2023,USA,51,Female,Instagram,CMP_5,1,21-04-2023
USR_4215,18-12-2023,Canada,35,Male,Facebook,CMP_10,0,
USR_4216,10-11-2023,UK,28,Male,Facebook,CMP_7,0,
USR_4217,01-01-2023,UK,47,Female,Google,CMP_8,1,02-01-2023
USR_4218,17-03-2023,USA,32,Male,Organic,CMP_4,1,21-03-2023
USR_4219,18-04-2023,Canada,53,Male,Google,CMP_3,1,22-04-2023
USR_4220,23-01-2023,UK,50,Male,Instagram,CMP_7,1,27-01-2023
USR_4221,08-07-2023,UK,42,Male,Google,CMP_5,1,11-07-2023
USR_4222,28-07-2023,USA,19,Male,Instagram,CMP_10,0,
USR_4223,26-06-2023,USA,49,Male,Organic,CMP_4,0,
USR_4224,09-12-2023,Canada,57,Male,Facebook,CMP_3,1,12-12-2023
USR_4225,04-08-2023,UK,28,Male,Organic,CMP_1,0,
USR_4226,25-02-2023,USA,18,Female,Facebook,CMP_6,1,28-02-2023
USR_4227,03-09-2023,UK,58,Female,Facebook,CMP_6,1,05-09-2023
USR_4228,30-06-2023,India,50,Female,Organic,CMP_10,0,
USR_4229,26-01-2023,USA,33,Male,Google,CMP_7,1,27-01-2023
USR_4230,14-01-2023,India,24,Female,Google,CMP_8,1,15-01-2023
USR_4231,02-12-2023,Canada,55,Female,Facebook,CMP_1,1,04-12-2023
USR_4232,17-12-2023,India,45,Male,Instagram,CMP_7,1,20-12-2023
USR_4233,11-11-2023,UK,21,Male,Google,CMP_8,1,12-11-2023
USR_4234,27-03-2023,USA,58,Female,Google,CMP_1,1,30-03-2023
USR_4235,22-01-2023,USA,38,Female,Google,CMP_6,1,26-01-2023
USR_4236,03-07-2023,India,19,Male,Instagram,CMP_2,1,06-07-2023
USR_4237,25-11-2023,USA,41,Male,Google,CMP_8,0,
USR_4238,24-07-2023,USA,31,Male,Google,CMP_4,1,28-07-2023
USR_4239,24-09-2023,India,29,Female,Organic,CMP_6,1,28-09-2023
USR_4240,02-08-2023,USA,42,Female,Facebook,CMP_3,1,05-08-2023
USR_4241,04-12-2023,India,19,Female,Instagram,CMP_2,1,06-12-2023
USR_4242,29-04-2023,India,25,Male,Instagram,CMP_7,1,03-05-2023
USR_4243,22-07-2023,UK,49,Male,Facebook,CMP_4,1,23-07-2023
USR_4244,02-02-2023,USA,23,Male,Facebook,CMP_3,1,06-02-2023
USR_4245,07-10-2023,India,42,Female,Instagram,CMP_3,1,11-10-2023
USR_4246,09-01-2023,India,18,Male,Referral,CMP_8,1,11-01-2023
USR_4247,03-06-2023,UK,26,Female,Instagram,CMP_8,1,04-06-2023
USR_4248,09-10-2023,UK,38,Female,Organic,CMP_2,1,12-10-2023
USR_4249,07-02-2023,Canada,28,Female,Instagram,CMP_1,1,08-02-2023
USR_4250,31-10-2023,India,46,Male,Google,CMP_6,1,02-11-2023
USR_4251,06-07-2023,Canada,50,Male,Instagram,CMP_1,1,10-07-2023
USR_4252,02-06-2023,India,24,Male,Organic,CMP_1,1,05-06-2023
USR_4253,15-03-2023,UK,37,Male,Facebook,CMP_8,1,17-03-2023
USR_4254,12-08-2023,India,54,Female,Google,CMP_10,1,15-08-2023
USR_4255,15-09-2023,USA,47,Female,Facebook,CMP_9,0,
USR_4256,22-07-2023,India,34,Male,Facebook,CMP_3,0,
USR_4257,18-03-2023,USA,59,Male,Organic,CMP_6,1,20-03-2023
USR_4258,16-11-2023,UK,30,Male,Instagram,CMP_4,1,17-11-2023
USR_4259,20-10-2023,UK,26,Female,Instagram,CMP_2,1,24-10-2023
USR_4260,10-09-2023,India,56,Male,Google,CMP_3,1,12-09-2023
USR_4261,11-11-2023,UK,55,Female,Facebook,CMP_10,0,
USR_4262,28-03-2023,Canada,26,Male,Google,CMP_4,0,
USR_4263,05-01-2023,USA,46,Male,Organic,CMP_3,1,08-01-2023
USR_4264,16-07-2023,India,55,Male,Instagram,CMP_8,0,
USR_4265,19-06-2023,Canada,20,Male,Instagram,CMP_6,1,22-06-2023
USR_4266,04-11-2023,USA,46,Male,Organic,CMP_2,1,06-11-2023
USR_4267,28-06-2023,UK,42,Female,Facebook,CMP_5,1,30-06-2023
USR_4268,13-03-2023,India,52,Female,Organic,CMP_7,1,17-03-2023
USR_4269,28-07-2023,India,19,Female,Instagram,CMP_3,1,29-07-2023
USR_4270,06-05-2023,UK,30,Male,Facebook,CMP_5,1,09-05-2023
USR_4271,12-07-2023,Canada,20,Male,Organic,CMP_1,1,13-07-2023
USR_4272,06-09-2023,UK,31,Female,Organic,CMP_9,0,
USR_4273,06-04-2023,Canada,56,Male,Google,CMP_4,1,07-04-2023
USR_4274,11-07-2023,UK,25,Male,Organic,CMP_7,0,
USR_4275,17-01-2023,India,25,Female,Organic,CMP_4,1,19-01-2023
USR_4276,15-10-2023,USA,44,Male,Referral,CMP_2,1,17-10-2023
USR_4277,20-02-2023,Canada,45,Female,Facebook,CMP_5,1,22-02-2023
USR_4278,24-05-2023,UK,33,Female,Instagram,CMP_6,1,26-05-2023
USR_4279,03-04-2023,UK,42,Male,Facebook,CMP_5,1,05-04-2023
USR_4280,15-08-2023,India,39,Female,Organic,CMP_6,1,19-08-2023
USR_4281,14-07-2023,USA,44,Female,Google,CMP_7,0,
USR_4282,30-05-2023,UK,35,Male,Facebook,CMP_4,1,03-06-2023
USR_4283,31-10-2023,USA,23,Female,Organic,CMP_2,0,
USR_4284,11-08-2023,Canada,31,Male,Instagram,CMP_9,1,15-08-2023
USR_4285,16-08-2023,Canada,42,Male,Google,CMP_2,1,20-08-2023
USR_4286,16-04-2023,USA,33,Male,Google,CMP_4,1,20-04-2023
USR_4287,04-02-2023,UK,49,Female,Instagram,CMP_1,0,
USR_4288,05-04-2023,UK,40,Male,Referral,CMP_2,1,08-04-2023
USR_4289,11-06-2023,UK,39,Male,Google,CMP_4,0,
USR_4290,19-05-2023,India,44,Female,Google,CMP_1,1,23-05-2023
USR_4291,05-06-2023,USA,31,Female,Facebook,CMP_8,1,07-06-2023
USR_4292,03-12-2023,Canada,36,Male,Organic,CMP_1,1,05-12-2023
USR_4293,04-12-2023,India,31,Female,Organic,CMP_4,1,06-12-2023
USR_4294,21-05-2023,USA,47,Male,Google,CMP_5,0,
USR_4295,15-10-2023,USA,50,Female,Facebook,CMP_10,0,
USR_4296,30-12-2023,Canada,43,Female,Google,CMP_9,1,01-01-2024
USR_4297,09-12-2023,India,39,Male,Referral,CMP_10,1,11-12-2023
USR_4298,09-01-2023,Canada,51,Male,Google,CMP_4,1,11-01-2023
USR_4299,09-12-2023,USA,22,Male,Facebook,CMP_4,1,12-12-2023
USR_4300,02-08-2023,USA,38,Female,Instagram,CMP_1,1,03-08-2023
USR_4301,04-06-2023,USA,25,Female,Referral,CMP_6,0,
USR_4302,14-06-2023,UK,21,Male,Organic,CMP_6,1,17-06-2023
USR_4303,20-08-2023,USA,42,Male,Referral,CMP_10,1,22-08-2023
USR_4304,09-08-2023,India,44,Female,Organic,CMP_7,1,12-08-2023
USR_4305,17-07-2023,Canada,42,Male,Facebook,CMP_6,0,
USR_4306,14-09-2023,India,26,Female,Instagram,CMP_2,1,18-09-2023
USR_4307,28-07-2023,USA,35,Female,Google,CMP_4,0,
USR_4308,10-11-2023,Canada,58,Male,Facebook,CMP_9,0,
USR_4309,30-09-2023,USA,56,Male,Referral,CMP_6,0,
USR_4310,12-04-2023,India,46,Female,Facebook,CMP_6,1,14-04-2023
USR_4311,09-12-2023,UK,27,Female,Referral,CMP_8,1,12-12-2023
USR_4312,16-05-2023,Canada,32,Male,Referral,CMP_9,0,
USR_4313,26-07-2023,UK,41,Female,Referral,CMP_9,0,
USR_4314,14-10-2023,UK,34,Male,Facebook,CMP_7,1,18-10-2023
USR_4315,07-11-2023,USA,53,Female,Organic,CMP_10,1,11-11-2023
USR_4316,13-10-2023,UK,58,Female,Facebook,CMP_9,1,14-10-2023
USR_4317,01-04-2023,India,20,Female,Referral,CMP_4,0,
USR_4318,12-02-2023,UK,53,Male,Instagram,CMP_7,1,14-02-2023
USR_4319,19-07-2023,USA,47,Male,Referral,CMP_4,0,
USR_4320,27-12-2023,USA,52,Female,Facebook,CMP_6,1,28-12-2023
USR_4321,21-08-2023,Canada,50,Male,Organic,CMP_3,1,25-08-2023
USR_4322,29-09-2023,UK,39,Female,Facebook,CMP_10,1,01-10-2023
USR_4323,15-03-2023,Canada,41,Female,Instagram,CMP_9,1,18-03-2023
USR_4324,07-12-2023,UK,53,Female,Google,CMP_2,1,11-12-2023
USR_4325,28-10-2023,Canada,30,Male,Facebook,CMP_10,1,29-10-2023
USR_4326,15-01-2023,India,32,Male,Organic,CMP_2,1,17-01-2023
USR_4327,20-03-2023,Canada,39,Male,Instagram,CMP_1,0,
USR_4328,10-11-2023,USA,41,Female,Facebook,CMP_7,1,14-11-2023
USR_4329,01-11-2023,Canada,56,Female,Referral,CMP_9,1,02-11-2023
USR_4330,23-06-2023,Canada,35,Male,Instagram,CMP_7,1,27-06-2023
USR_4331,29-07-2023,Canada,29,Female,Facebook,CMP_4,1,02-08-2023
USR_4332,24-07-2023,UK,51,Male,Instagram,CMP_1,1,28-07-2023
USR_4333,21-09-2023,UK,47,Male,Instagram,CMP_3,1,22-09-2023
USR_4334,28-02-2023,Canada,50,Female,Instagram,CMP_8,1,03-03-2023
USR_4335,15-02-2023,UK,45,Female,Instagram,CMP_10,0,
USR_4336,01-12-2023,India,19,Male,Facebook,CMP_1,1,02-12-2023
USR_4337,20-05-2023,India,35,Female,Organic,CMP_8,0,
USR_4338,23-11-2023,UK,57,Female,Google,CMP_9,1,27-11-2023
USR_4339,01-12-2023,USA,34,Male,Google,CMP_8,1,04-12-2023
USR_4340,12-08-2023,UK,32,Female,Facebook,CMP_10,1,13-08-2023
USR_4341,30-12-2023,USA,46,Male,Google,CMP_8,1,31-12-2023
USR_4342,11-01-2023,USA,36,Female,Facebook,CMP_3,1,15-01-2023
USR_4343,31-05-2023,India,30,Male,Instagram,CMP_5,1,02-06-2023
USR_4344,07-08-2023,India,29,Male,Google,CMP_10,1,08-08-2023
USR_4345,04-03-2023,UK,56,Male,Facebook,CMP_4,1,08-03-2023
USR_4346,17-02-2023,UK,33,Male,Organic,CMP_4,1,18-02-2023
USR_4347,15-12-2023,India,55,Male,Organic,CMP_8,1,18-12-2023
USR_4348,14-08-2023,India,21,Male,Referral,CMP_6,1,15-08-2023
USR_4349,31-03-2023,UK,48,Female,Facebook,CMP_2,1,02-04-2023
USR_4350,29-09-2023,Canada,55,Male,Google,CMP_1,0,
USR_4351,03-01-2023,USA,46,Male,Organic,CMP_10,1,04-01-2023
USR_4352,16-07-2023,UK,34,Female,Google,CMP_10,1,17-07-2023
USR_4353,25-07-2023,India,34,Male,Instagram,CMP_10,1,27-07-2023
USR_4354,22-04-2023,India,28,Male,Organic,CMP_1,1,24-04-2023
USR_4355,19-11-2023,USA,39,Male,Google,CMP_9,1,21-11-2023
USR_4356,22-09-2023,USA,24,Female,Google,CMP_8,1,24-09-2023
USR_4357,15-07-2023,India,30,Female,Instagram,CMP_10,1,16-07-2023
USR_4358,21-06-2023,Canada,31,Female,Google,CMP_6,0,
USR_4359,26-06-2023,India,43,Female,Instagram,CMP_5,1,28-06-2023
USR_4360,27-09-2023,Canada,48,Female,Organic,CMP_9,0,
USR_4361,03-11-2023,India,58,Male,Google,CMP_9,1,07-11-2023
USR_4362,24-11-2023,India,20,Male,Instagram,CMP_2,0,
USR_4363,13-11-2023,India,25,Male,Facebook,CMP_9,0,
USR_4364,07-09-2023,Canada,55,Female,Google,CMP_6,1,11-09-2023
USR_4365,30-09-2023,USA,20,Female,Organic,CMP_8,1,01-10-2023
USR_4366,04-09-2023,India,38,Female,Instagram,CMP_6,0,
USR_4367,12-04-2023,UK,54,Female,Organic,CMP_8,1,14-04-2023
USR_4368,04-10-2023,UK,55,Male,Referral,CMP_10,1,06-10-2023
USR_4369,04-04-2023,UK,56,Male,Facebook,CMP_4,1,06-04-2023
USR_4370,20-05-2023,USA,35,Male,Instagram,CMP_2,1,22-05-2023
USR_4371,05-06-2023,India,21,Female,Referral,CMP_3,1,09-06-2023
USR_4372,15-05-2023,Canada,54,Male,Referral,CMP_7,1,19-05-2023
USR_4373,19-08-2023,UK,33,Female,Google,CMP_6,1,21-08-2023
USR_4374,10-06-2023,India,40,Male,Organic,CMP_3,1,14-06-2023
USR_4375,17-02-2023,USA,28,Female,Organic,CMP_7,0,
USR_4376,11-07-2023,India,38,Male,Facebook,CMP_5,1,15-07-2023
USR_4377,18-11-2023,Canada,40,Male,Facebook,CMP_1,0,
USR_4378,04-08-2023,India,54,Female,Facebook,CMP_2,1,05-08-2023
USR_4379,22-05-2023,Canada,48,Female,Google,CMP_9,0,
USR_4380,15-11-2023,USA,38,Female,Facebook,CMP_3,1,16-11-2023
USR_4381,15-03-2023,Canada,56,Female,Google,CMP_8,1,17-03-2023
USR_4382,11-02-2023,USA,27,Male,Referral,CMP_10,1,12-02-2023
USR_4383,16-06-2023,Canada,58,Male,Instagram,CMP_1,1,18-06-2023
USR_4384,20-02-2023,UK,49,Female,Instagram,CMP_8,1,24-02-2023
USR_4385,15-05-2023,India,19,Male,Google,CMP_1,1,17-05-2023
USR_4386,24-11-2023,India,22,Male,Referral,CMP_5,0,
USR_4387,04-04-2023,USA,37,Female,Google,CMP_1,1,08-04-2023
USR_4388,20-03-2023,India,50,Male,Organic,CMP_10,0,
USR_4389,02-02-2023,USA,49,Male,Instagram,CMP_9,1,06-02-2023
USR_4390,28-08-2023,Canada,31,Male,Referral,CMP_10,1,30-08-2023
USR_4391,26-01-2023,UK,52,Female,Facebook,CMP_8,1,29-01-2023
USR_4392,13-07-2023,UK,51,Male,Facebook,CMP_9,1,16-07-2023
USR_4393,21-03-2023,India,43,Female,Google,CMP_6,0,
USR_4394,26-08-2023,India,28,Male,Organic,CMP_8,1,28-08-2023
