transaction_id,user_id,transaction_date,amount,transaction_type,status
TXN_39917,USR_3723,2023-07-11,1851.17,payment,success
TXN_39918,USR_3723,2023-07-06,6456.46,withdrawal,success
TXN_39919,USR_3723,2023-03-20,934.46,payment,success
TXN_39920,USR_3723,2023-04-27,959.23,withdrawal,success
TXN_39921,USR_3723,2023-06-22,800.52,withdrawal,success
TXN_39922,USR_3723,2023-08-06,7468.01,deposit,success
TXN_39923,USR_3723,2023-04-05,8613.05,payment,success
TXN_39924,USR_3723,2023-08-20,5129.91,deposit,success
TXN_39925,USR_3723,2023-06-11,8352.11,withdrawal,success
TXN_39926,USR_3723,2023-08-05,5096.64,deposit,success
TXN_39927,USR_3723,2023-05-13,7282.9,payment,success
TXN_39928,USR_3723,2023-04-18,1218.88,withdrawal,success
TXN_39929,USR_3723,2023-06-18,4446.25,payment,success
TXN_39930,USR_3723,2023-09-08,5032.51,withdrawal,success
TXN_39931,USR_3723,2023-07-05,8076.58,withdrawal,success
TXN_39932,USR_3723,2023-03-26,9325.2,deposit,success
TXN_39933,USR_3723,2023-08-15,3531.65,payment,success
TXN_39934,USR_3723,2023-06-25,6717.61,payment,success
TXN_39935,USR_3723,2023-07-07,9614.45,payment,success
TXN_39936,USR_3723,2023-05-18,8237.39,withdrawal,success
TXN_39937,USR_3723,2023-03-22,3820.62,withdrawal,success
TXN_39938,USR_3723,2023-04-10,1921.4,deposit,success
TXN_39939,USR_3723,2023-04-01,2393.1,deposit,success
TXN_39940,USR_3723,2023-07-31,7219.28,withdrawal,success
TXN_39941,USR_3723,2023-04-09,5089.03,payment,success
TXN_39942,USR_3723,2023-08-16,6704.64,deposit,success
TXN_39943,USR_3723,2023-05-24,3896.64,deposit,success
TXN_39944,USR_3723,2023-06-02,9448.24,payment,success
TXN_39945,USR_3723,2023-05-28,9798.94,withdrawal,success
TXN_39946,USR_3723,2023-03-24,7188.07,withdrawal,success
TXN_39947,USR_3723,2023-08-02,6463.88,payment,failed
TXN_39948,USR_3723,2023-07-30,5105.19,payment,failed
TXN_39949,USR_3723,2023-03-16,5451.71,withdrawal,success
TXN_39950,USR_3723,2023-07-07,4873.95,payment,success
TXN_39951,USR_3724,2023-10-16,4837.94,withdrawal,success
TXN_39952,USR_3724,2023-09-15,9781.04,withdrawal,success
TXN_39953,USR_3724,2023-10-27,9017.78,payment,success
TXN_39954,USR_3724,2024-01-04,6501.19,payment,success
TXN_39955,USR_3724,2024-01-22,9863.07,withdrawal,success
TXN_39956,USR_3724,2024-02-05,6896.41,payment,success
TXN_39957,USR_3724,2023-10-10,8123.38,deposit,success
TXN_39958,USR_3724,2023-11-05,6595.4,payment,success
TXN_39959,USR_3724,2023-12-07,7081.97,payment,success
TXN_39960,USR_3724,2023-11-28,6946.75,deposit,success
TXN_39961,USR_3725,2023-10-26,5907.45,deposit,success
TXN_39962,USR_3725,2023-10-02,3611.34,payment,success
TXN_39963,USR_3725,2024-01-13,5206.11,withdrawal,success
TXN_39964,USR_3725,2023-11-04,6907.58,payment,success
TXN_39965,USR_3725,2024-01-29,7009.08,withdrawal,success
TXN_39966,USR_3725,2023-11-29,4892.87,payment,failed
TXN_39967,USR_3725,2024-01-04,3230.38,withdrawal,success
TXN_39968,USR_3725,2024-01-31,1701.13,payment,success
TXN_39969,USR_3725,2024-01-04,3536.06,deposit,success
TXN_39970,USR_3725,2023-12-12,2123.08,withdrawal,success
TXN_39971,USR_3726,2023-11-05,6437.74,payment,success
TXN_39972,USR_3726,2023-10-04,2683.15,payment,success
TXN_39973,USR_3726,2023-09-01,9275.53,withdrawal,success
TXN_39974,USR_3726,2024-01-03,4134.21,deposit,success
TXN_39975,USR_3726,2023-09-04,6817.84,payment,success
TXN_39976,USR_3726,2024-01-06,7439.47,deposit,success
TXN_39977,USR_3726,2023-09-26,3695.76,deposit,success
TXN_39978,USR_3726,2023-11-26,7725.07,deposit,success
TXN_39979,USR_3726,2023-12-17,5659.59,payment,success
TXN_39980,USR_3726,2023-08-14,275.93,withdrawal,success
TXN_39981,USR_3726,2023-11-22,7547.41,payment,failed
TXN_39982,USR_3726,2023-09-14,7470.46,withdrawal,success
TXN_39983,USR_3726,2023-11-11,4904.41,payment,success
TXN_39984,USR_3726,2023-11-05,7502.35,withdrawal,success
TXN_39985,USR_3726,2023-11-13,2305.17,payment,failed
TXN_39986,USR_3726,2023-12-31,7865.2,payment,failed
TXN_39987,USR_3726,2023-10-22,3766.29,withdrawal,success
TXN_39988,USR_3726,2023-12-07,7510.48,deposit,success
TXN_39989,USR_3726,2023-09-16,3671.44,payment,success
TXN_39990,USR_3726,2023-10-27,1541.58,payment,success
TXN_39991,USR_3726,2023-10-02,9777.81,deposit,failed
TXN_39992,USR_3726,2023-11-19,9943.72,deposit,failed
TXN_39993,USR_3726,2023-09-03,1436.67,withdrawal,success
TXN_39994,USR_3726,2024-01-13,6818.41,payment,failed
TXN_39995,USR_3726,2023-12-20,9516.66,deposit,success
TXN_39996,USR_3726,2023-10-18,1242.48,payment,success
TXN_39997,USR_3726,2023-09-03,2618.92,withdrawal,success
TXN_39998,USR_3726,2023-11-30,3307.46,withdrawal,success
TXN_39999,USR_3726,2024-01-22,6759.15,payment,success
TXN_40000,USR_3726,2023-12-26,2344.98,deposit,success
TXN_40001,USR_3726,2023-11-07,1488.58,deposit,success
TXN_40002,USR_3726,2023-09-06,9639.07,withdrawal,success
TXN_40003,USR_3726,2023-12-08,2955.59,payment,success
TXN_40004,USR_3726,2023-10-06,1017.9,payment,success
TXN_40005,USR_3726,2023-08-06,8157.3,withdrawal,success
TXN_40006,USR_3726,2023-08-03,6649.66,withdrawal,success
TXN_40007,USR_3726,2023-09-15,8102.11,payment,success
TXN_40008,USR_3726,2024-01-06,5742.84,payment,success
TXN_40009,USR_3726,2023-07-31,5889.81,payment,failed
TXN_40010,USR_3726,2023-08-28,2168.85,payment,success
TXN_40011,USR_3726,2023-08-10,7088.57,withdrawal,success
TXN_40012,USR_3726,2023-08-29,7194.19,payment,success
TXN_40013,USR_3726,2023-11-22,556.81,deposit,success
TXN_40014,USR_3726,2023-12-23,6011.55,deposit,success
TXN_40015,USR_3726,2023-08-23,3233.59,withdrawal,success
TXN_40016,USR_3726,2023-08-27,1274.85,payment,success
TXN_40017,USR_3726,2023-07-29,3967.85,withdrawal,success
TXN_40018,USR_3726,2023-09-05,269.38,withdrawal,success
TXN_40019,USR_3726,2023-10-03,6176.69,payment,success
TXN_40020,USR_3726,2024-01-15,6057.53,deposit,success
TXN_40021,USR_3727,2023-06-16,4077.64,deposit,success
TXN_40022,USR_3727,2023-09-02,9556.39,payment,success
TXN_40023,USR_3727,2023-11-18,3219.98,deposit,success
TXN_40024,USR_3727,2023-11-07,7546.03,deposit,success
TXN_40025,USR_3727,2023-06-12,8341.37,payment,success
TXN_40026,USR_3727,2023-10-30,5257.98,withdrawal,success
TXN_40027,USR_3727,2023-10-27,8936.64,deposit,success
TXN_40028,USR_3727,2023-07-13,3198.01,payment,failed
TXN_40029,USR_3727,2023-07-19,6892.17,deposit,success
TXN_40030,USR_3727,2023-09-04,2841.82,withdrawal,success
TXN_40031,USR_3728,2023-07-16,6857.21,deposit,success
TXN_40032,USR_3728,2023-09-27,2426.43,payment,success
TXN_40033,USR_3728,2023-08-23,2129.75,withdrawal,success
TXN_40034,USR_3728,2023-09-09,8524.25,deposit,success
TXN_40035,USR_3728,2023-11-25,6633.35,payment,success
TXN_40036,USR_3729,2023-07-18,5793.43,payment,success
TXN_40037,USR_3729,2023-08-04,2523.9,withdrawal,success
TXN_40038,USR_3729,2023-05-26,6871.82,deposit,success
TXN_40039,USR_3729,2023-09-28,2297.29,withdrawal,success
TXN_40040,USR_3729,2023-08-28,2424.54,withdrawal,success
TXN_40041,USR_3729,2023-06-28,4569.66,withdrawal,success
TXN_40042,USR_3729,2023-08-18,9566.15,deposit,success
TXN_40043,USR_3729,2023-06-18,1541.13,deposit,success
TXN_40044,USR_3729,2023-07-25,7185.58,deposit,success
TXN_40045,USR_3729,2023-09-27,1781.43,payment,success
TXN_40046,USR_3729,2023-05-24,3898.59,withdrawal,success
TXN_40047,USR_3729,2023-06-28,3713.66,deposit,success
TXN_40048,USR_3729,2023-09-06,2027.42,deposit,success
TXN_40049,USR_3729,2023-05-21,3962.78,payment,success
TXN_40050,USR_3729,2023-09-04,7953.11,deposit,success
TXN_40051,USR_3729,2023-05-11,9439.5,payment,success
TXN_40052,USR_3729,2023-06-22,2291.34,payment,success
TXN_40053,USR_3729,2023-09-11,6518.2,deposit,success
TXN_40054,USR_3729,2023-08-23,4936.16,withdrawal,failed
TXN_40055,USR_3729,2023-09-02,7712.11,payment,success
TXN_40056,USR_3729,2023-05-23,5363.25,deposit,success
TXN_40057,USR_3729,2023-05-11,7191.04,withdrawal,success
TXN_40058,USR_3729,2023-06-03,7166.02,withdrawal,success
TXN_40059,USR_3729,2023-09-14,1497.84,deposit,success
TXN_40060,USR_3729,2023-10-16,5184.84,payment,success
TXN_40061,USR_3729,2023-05-14,618.22,withdrawal,success
TXN_40062,USR_3729,2023-07-01,7735.84,payment,success
TXN_40063,USR_3729,2023-08-07,3080.27,withdrawal,success
TXN_40064,USR_3729,2023-08-31,2694.18,withdrawal,success
TXN_40065,USR_3729,2023-06-18,5001.76,deposit,success
TXN_40066,USR_3729,2023-09-06,2778.29,deposit,success
TXN_40067,USR_3729,2023-06-05,6022.29,payment,success
TXN_40068,USR_3729,2023-09-01,8729.48,payment,success
TXN_40069,USR_3729,2023-05-31,9316.33,withdrawal,success
TXN_40070,USR_3729,2023-08-10,5931.77,payment,success
TXN_40071,USR_3729,2023-06-14,3795.66,deposit,success
TXN_40072,USR_3729,2023-08-27,2629.88,deposit,success
TXN_40073,USR_3729,2023-09-29,5211.15,deposit,failed
TXN_40074,USR_3729,2023-09-20,218.71,withdrawal,success
TXN_40075,USR_3729,2023-04-22,5841.81,deposit,success
TXN_40076,USR_3729,2023-08-09,3974.62,deposit,success
TXN_40077,USR_3729,2023-08-12,3262.83,deposit,success
TXN_40078,USR_3729,2023-04-23,8576.43,deposit,success
TXN_40079,USR_3729,2023-08-08,5152.92,payment,success
TXN_40080,USR_3729,2023-07-01,2853.64,withdrawal,success
TXN_40081,USR_3729,2023-06-12,3522.58,deposit,failed
TXN_40082,USR_3729,2023-09-22,6457.84,payment,success
TXN_40083,USR_3729,2023-10-11,7979.24,payment,success
TXN_40084,USR_3729,2023-10-06,9213.7,deposit,success
TXN_40085,USR_3729,2023-07-27,1451.26,deposit,failed
TXN_40086,USR_3730,2024-03-21,4994.7,deposit,failed
TXN_40087,USR_3730,2024-05-10,2312.74,withdrawal,success
TXN_40088,USR_3730,2024-01-12,4601.7,payment,success
TXN_40089,USR_3730,2024-05-15,7872.25,withdrawal,success
TXN_40090,USR_3730,2023-12-27,4580.54,deposit,success
TXN_40091,USR_3730,2023-12-25,759.79,withdrawal,success
TXN_40092,USR_3730,2024-01-09,4871.07,payment,success
TXN_40093,USR_3730,2023-12-29,9457.47,payment,success
TXN_40094,USR_3730,2024-04-18,3048.18,deposit,success
TXN_40095,USR_3730,2024-03-12,3750.03,deposit,success
TXN_40096,USR_3731,2023-05-20,5696.17,payment,success
TXN_40097,USR_3731,2023-04-12,4917.74,deposit,success
TXN_40098,USR_3731,2023-05-15,3884.59,payment,failed
TXN_40099,USR_3731,2023-06-01,9906.04,payment,success
TXN_40100,USR_3731,2023-05-07,3320.3,withdrawal,success
TXN_40101,USR_3731,2023-04-26,7893.92,payment,success
TXN_40102,USR_3731,2023-05-10,4619.02,withdrawal,success
TXN_40103,USR_3731,2023-01-21,8875.14,withdrawal,success
TXN_40104,USR_3731,2023-03-24,1590.02,withdrawal,success
TXN_40105,USR_3731,2023-01-09,2950.6,withdrawal,success
TXN_40106,USR_3732,2023-12-12,7386.89,deposit,success
TXN_40107,USR_3732,2023-07-26,3847.46,withdrawal,success
TXN_40108,USR_3732,2023-07-22,3489.72,withdrawal,success
TXN_40109,USR_3732,2023-12-14,5594.33,deposit,success
TXN_40110,USR_3732,2023-12-19,6718.85,payment,success
TXN_40111,USR_3734,2023-12-26,4321.98,withdrawal,failed
TXN_40112,USR_3734,2023-08-13,690.54,payment,success
TXN_40113,USR_3734,2023-09-23,2317.1,payment,success
TXN_40114,USR_3734,2023-10-08,878.34,withdrawal,success
TXN_40115,USR_3734,2023-10-21,9114.36,withdrawal,success
TXN_40116,USR_3734,2023-08-22,1382.95,payment,success
TXN_40117,USR_3734,2023-12-04,6946.75,deposit,success
TXN_40118,USR_3734,2023-07-29,590.44,payment,success
TXN_40119,USR_3734,2023-09-02,1622.12,withdrawal,success
TXN_40120,USR_3734,2023-07-16,5395.39,withdrawal,success
TXN_40121,USR_3735,2023-12-14,2785.98,deposit,success
TXN_40122,USR_3735,2024-01-23,7347.44,deposit,failed
TXN_40123,USR_3735,2023-12-02,4963.02,withdrawal,success
TXN_40124,USR_3735,2024-03-04,1243.18,payment,success
TXN_40125,USR_3735,2024-03-07,5187.66,withdrawal,success
TXN_40126,USR_3735,2023-11-01,3056.15,payment,success
TXN_40127,USR_3735,2024-04-17,7554.85,withdrawal,success
TXN_40128,USR_3735,2024-02-18,9086.75,deposit,success
TXN_40129,USR_3735,2023-11-17,3619.84,withdrawal,success
TXN_40130,USR_3735,2024-03-23,462.07,withdrawal,success
TXN_40131,USR_3735,2024-03-14,1926.78,deposit,success
TXN_40132,USR_3735,2023-12-27,6780.99,deposit,success
TXN_40133,USR_3735,2024-03-08,1488.99,payment,success
TXN_40134,USR_3735,2024-01-27,7945.36,withdrawal,failed
TXN_40135,USR_3735,2024-03-04,7746.02,withdrawal,success
TXN_40136,USR_3735,2024-03-02,2423.28,withdrawal,success
TXN_40137,USR_3735,2023-11-18,6593.39,withdrawal,success
TXN_40138,USR_3735,2023-12-05,4388.07,payment,success
TXN_40139,USR_3735,2024-02-24,4693.96,withdrawal,success
TXN_40140,USR_3735,2024-02-16,8573.12,withdrawal,success
TXN_40141,USR_3736,2023-08-20,2605.97,payment,success
TXN_40142,USR_3736,2024-01-30,3572.13,withdrawal,success
TXN_40143,USR_3736,2023-12-17,321.79,deposit,success
TXN_40144,USR_3736,2023-11-30,8279.04,withdrawal,success
TXN_40145,USR_3736,2023-10-11,8618.11,deposit,success
TXN_40146,USR_3736,2024-01-03,268.82,deposit,success
TXN_40147,USR_3736,2024-01-29,5800.82,deposit,failed
TXN_40148,USR_3736,2023-12-23,4508.48,deposit,success
TXN_40149,USR_3736,2024-01-05,8261.28,payment,success
TXN_40150,USR_3736,2024-01-26,7155.89,withdrawal,success
TXN_40151,USR_3737,2024-03-27,3110.53,withdrawal,success
TXN_40152,USR_3737,2023-12-07,8633.35,deposit,success
TXN_40153,USR_3737,2024-03-09,9386.44,deposit,success
TXN_40154,USR_3737,2024-04-03,9456.83,deposit,success
TXN_40155,USR_3737,2024-03-08,4711.88,withdrawal,success
TXN_40156,USR_3737,2024-03-18,8610.04,withdrawal,failed
TXN_40157,USR_3737,2023-11-13,4623.41,payment,success
TXN_40158,USR_3737,2023-11-20,3593.58,payment,failed
TXN_40159,USR_3737,2024-03-01,9762.78,deposit,success
TXN_40160,USR_3737,2023-12-28,8905.83,payment,success
TXN_40161,USR_3737,2023-11-12,8919.55,withdrawal,success
TXN_40162,USR_3737,2024-03-07,6376.71,deposit,success
TXN_40163,USR_3737,2023-11-26,3114.26,withdrawal,success
TXN_40164,USR_3737,2024-01-05,3387.04,deposit,success
TXN_40165,USR_3737,2024-04-20,7663.46,deposit,success
TXN_40166,USR_3737,2024-01-19,5364.78,payment,success
TXN_40167,USR_3737,2024-01-03,1162.78,deposit,failed
TXN_40168,USR_3737,2023-12-15,1802.28,payment,success
TXN_40169,USR_3737,2024-04-23,3614.36,payment,success
TXN_40170,USR_3737,2024-04-22,7153.15,deposit,success
TXN_40171,USR_3738,2023-08-09,3455.21,payment,success
TXN_40172,USR_3738,2023-07-23,8962.01,payment,success
TXN_40173,USR_3738,2023-06-19,162.42,deposit,success
TXN_40174,USR_3738,2023-07-19,2386.82,deposit,success
TXN_40175,USR_3738,2023-10-26,6276.17,payment,failed
TXN_40176,USR_3738,2023-10-29,1989.39,payment,success
TXN_40177,USR_3738,2023-07-05,618.68,payment,success
TXN_40178,USR_3738,2023-10-13,8476.71,withdrawal,success
TXN_40179,USR_3738,2023-08-30,719.0,deposit,failed
TXN_40180,USR_3738,2023-06-08,5457.59,deposit,success
TXN_40181,USR_3739,2023-08-10,6636.61,withdrawal,success
TXN_40182,USR_3739,2023-08-14,1015.75,withdrawal,success
TXN_40183,USR_3739,2023-10-31,1622.15,withdrawal,success
TXN_40184,USR_3739,2023-11-27,3763.87,deposit,success
TXN_40185,USR_3739,2023-08-30,4325.59,deposit,success
TXN_40186,USR_3739,2023-11-28,7420.02,deposit,success
TXN_40187,USR_3739,2023-10-31,536.75,payment,success
TXN_40188,USR_3739,2023-07-27,160.54,payment,success
TXN_40189,USR_3739,2023-08-16,8236.61,payment,success
TXN_40190,USR_3739,2023-08-20,7631.63,payment,success
TXN_40191,USR_3740,2023-08-27,9994.5,payment,success
TXN_40192,USR_3740,2023-09-26,5704.88,withdrawal,success
TXN_40193,USR_3740,2023-12-05,3993.16,withdrawal,success
TXN_40194,USR_3740,2023-11-21,3302.0,payment,success
TXN_40195,USR_3740,2023-09-01,7497.21,payment,success
TXN_40196,USR_3740,2023-07-26,7668.5,payment,success
TXN_40197,USR_3740,2023-12-03,6407.94,withdrawal,success
TXN_40198,USR_3740,2023-08-06,8900.57,deposit,success
TXN_40199,USR_3740,2023-09-07,7953.2,deposit,success
TXN_40200,USR_3740,2023-12-17,5835.55,payment,success
TXN_40201,USR_3741,2024-04-11,1898.04,deposit,success
TXN_40202,USR_3741,2024-05-08,6046.6,payment,success
TXN_40203,USR_3741,2024-02-18,2252.14,payment,success
TXN_40204,USR_3741,2024-03-15,7189.94,deposit,success
TXN_40205,USR_3741,2024-05-15,5349.37,deposit,success
TXN_40206,USR_3741,2024-05-12,8364.22,payment,success
TXN_40207,USR_3741,2024-03-17,6565.92,withdrawal,success
TXN_40208,USR_3741,2024-03-23,8194.25,withdrawal,success
TXN_40209,USR_3741,2023-12-22,3997.59,withdrawal,failed
TXN_40210,USR_3741,2024-02-07,8659.1,withdrawal,success
TXN_40211,USR_3741,2024-03-07,7783.27,payment,success
TXN_40212,USR_3741,2024-04-23,5896.52,deposit,success
TXN_40213,USR_3741,2024-06-16,6805.36,payment,success
TXN_40214,USR_3741,2024-02-20,889.8,payment,success
TXN_40215,USR_3741,2024-01-29,7137.14,payment,success
TXN_40216,USR_3741,2024-05-22,346.19,withdrawal,success
TXN_40217,USR_3741,2023-12-27,8033.62,deposit,success
TXN_40218,USR_3741,2024-03-10,5341.84,payment,success
TXN_40219,USR_3741,2024-03-13,5502.03,withdrawal,failed
TXN_40220,USR_3741,2023-12-28,1895.64,payment,success
TXN_40221,USR_3742,2023-11-01,213.13,withdrawal,success
TXN_40222,USR_3742,2023-10-28,9964.52,payment,success
TXN_40223,USR_3742,2023-11-17,9003.56,payment,success
TXN_40224,USR_3742,2024-03-17,2047.52,withdrawal,success
TXN_40225,USR_3742,2024-01-16,4492.18,deposit,success
TXN_40226,USR_3742,2024-03-13,8917.92,withdrawal,success
TXN_40227,USR_3742,2024-02-17,9603.9,withdrawal,success
TXN_40228,USR_3742,2024-01-26,8419.44,deposit,success
TXN_40229,USR_3742,2023-11-03,2753.72,withdrawal,success
TXN_40230,USR_3742,2024-02-06,8815.73,payment,success
TXN_40231,USR_3742,2023-12-09,5743.8,payment,success
TXN_40232,USR_3742,2024-03-31,8112.43,deposit,success
TXN_40233,USR_3742,2024-01-05,2794.44,withdrawal,success
TXN_40234,USR_3742,2023-11-25,4162.92,withdrawal,success
TXN_40235,USR_3742,2024-04-01,2712.76,withdrawal,success
TXN_40236,USR_3742,2024-02-09,4816.25,payment,success
TXN_40237,USR_3742,2023-10-31,3913.87,payment,success
TXN_40238,USR_3742,2024-01-03,3813.74,withdrawal,success
TXN_40239,USR_3742,2023-12-22,6785.35,withdrawal,success
TXN_40240,USR_3742,2024-01-06,9267.59,payment,success
TXN_40241,USR_3744,2023-11-26,8709.78,withdrawal,success
TXN_40242,USR_3744,2023-08-25,4148.18,payment,success
TXN_40243,USR_3744,2023-07-03,2476.01,withdrawal,success
TXN_40244,USR_3744,2023-07-03,9707.07,payment,success
TXN_40245,USR_3744,2023-09-12,3487.85,withdrawal,failed
TXN_40246,USR_3744,2023-07-11,5202.01,payment,success
TXN_40247,USR_3744,2023-09-24,3250.28,payment,success
TXN_40248,USR_3744,2023-11-19,4893.59,payment,success
TXN_40249,USR_3744,2023-10-14,3962.71,deposit,failed
TXN_40250,USR_3744,2023-11-07,1962.93,deposit,success
TXN_40251,USR_3744,2023-08-01,8108.72,deposit,success
TXN_40252,USR_3744,2023-08-12,2443.14,payment,success
TXN_40253,USR_3744,2023-06-14,183.48,payment,success
TXN_40254,USR_3744,2023-07-17,1762.76,deposit,success
TXN_40255,USR_3744,2023-06-15,8159.16,withdrawal,success
TXN_40256,USR_3744,2023-07-20,6385.54,payment,success
TXN_40257,USR_3744,2023-11-18,7031.78,withdrawal,success
TXN_40258,USR_3744,2023-11-06,250.97,withdrawal,success
TXN_40259,USR_3744,2023-10-04,395.24,payment,success
TXN_40260,USR_3744,2023-07-25,8285.24,deposit,success
TXN_40261,USR_3745,2024-01-01,6092.27,withdrawal,success
TXN_40262,USR_3745,2024-02-08,1583.33,deposit,success
TXN_40263,USR_3745,2024-03-26,3053.79,deposit,success
TXN_40264,USR_3745,2024-01-30,8272.46,withdrawal,success
TXN_40265,USR_3745,2024-03-09,8563.62,deposit,failed
TXN_40266,USR_3745,2024-02-24,9657.03,withdrawal,success
TXN_40267,USR_3745,2023-11-10,2432.23,withdrawal,success
TXN_40268,USR_3745,2024-03-22,9322.27,payment,success
TXN_40269,USR_3745,2023-11-21,3313.23,deposit,success
TXN_40270,USR_3745,2024-01-30,8541.02,withdrawal,success
TXN_40271,USR_3747,2023-10-05,6736.99,withdrawal,success
TXN_40272,USR_3747,2023-09-03,6383.02,withdrawal,failed
TXN_40273,USR_3747,2023-10-05,3054.77,deposit,failed
TXN_40274,USR_3747,2024-02-17,3216.79,deposit,success
TXN_40275,USR_3747,2023-11-11,8141.48,payment,success
TXN_40276,USR_3747,2023-12-13,2750.11,withdrawal,success
TXN_40277,USR_3747,2024-02-22,5592.92,withdrawal,success
TXN_40278,USR_3747,2024-02-08,6675.91,payment,success
TXN_40279,USR_3747,2023-09-18,2279.68,payment,success
TXN_40280,USR_3747,2023-09-13,8398.61,deposit,success
TXN_40281,USR_3747,2023-10-08,6748.0,deposit,success
TXN_40282,USR_3747,2023-09-24,3869.29,payment,success
TXN_40283,USR_3747,2024-01-31,1394.22,deposit,success
TXN_40284,USR_3747,2023-10-03,9231.21,payment,failed
TXN_40285,USR_3747,2023-09-07,8924.29,withdrawal,failed
TXN_40286,USR_3747,2023-10-22,2740.49,withdrawal,success
TXN_40287,USR_3747,2023-12-26,9702.06,withdrawal,success
TXN_40288,USR_3747,2023-09-01,6863.16,deposit,success
TXN_40289,USR_3747,2023-12-17,745.38,deposit,success
TXN_40290,USR_3747,2023-11-24,7794.41,deposit,success
TXN_40291,USR_3748,2023-09-30,3632.61,deposit,success
TXN_40292,USR_3748,2023-11-07,4891.56,withdrawal,success
TXN_40293,USR_3748,2023-09-01,1274.05,deposit,success
TXN_40294,USR_3748,2023-08-16,2543.75,withdrawal,success
TXN_40295,USR_3748,2023-06-25,2484.37,payment,failed
TXN_40296,USR_3748,2023-08-22,2767.32,deposit,success
TXN_40297,USR_3748,2023-07-31,4182.73,deposit,success
TXN_40298,USR_3748,2023-10-07,7620.32,deposit,success
TXN_40299,USR_3748,2023-07-06,8869.34,deposit,success
TXN_40300,USR_3748,2023-09-16,4221.91,withdrawal,success
TXN_40301,USR_3749,2023-09-19,5243.92,payment,success
TXN_40302,USR_3749,2023-08-30,6168.29,withdrawal,success
TXN_40303,USR_3749,2023-12-21,6934.35,payment,success
TXN_40304,USR_3749,2023-09-29,7801.84,payment,success
TXN_40305,USR_3749,2023-11-06,697.67,withdrawal,success
TXN_40306,USR_3750,2024-01-09,5322.27,withdrawal,success
TXN_40307,USR_3750,2024-03-16,1563.9,payment,success
TXN_40308,USR_3750,2024-04-30,2426.22,withdrawal,success
TXN_40309,USR_3750,2024-02-08,4425.0,deposit,success
TXN_40310,USR_3750,2023-12-30,1789.08,withdrawal,success
TXN_40311,USR_3750,2023-11-29,3583.32,payment,success
TXN_40312,USR_3750,2023-12-27,3737.89,withdrawal,success
TXN_40313,USR_3750,2024-05-04,3149.17,payment,success
TXN_40314,USR_3750,2023-12-15,4894.8,withdrawal,success
TXN_40315,USR_3750,2024-01-31,5127.73,deposit,success
TXN_40316,USR_3752,2024-01-10,6662.0,withdrawal,success
TXN_40317,USR_3752,2024-03-27,6094.97,payment,failed
TXN_40318,USR_3752,2024-02-25,8715.33,deposit,success
TXN_40319,USR_3752,2024-03-03,7482.76,withdrawal,success
TXN_40320,USR_3752,2024-04-04,3286.03,withdrawal,success
TXN_40321,USR_3753,2023-03-14,4818.02,payment,success
TXN_40322,USR_3753,2023-07-04,8293.38,payment,success
TXN_40323,USR_3753,2023-08-18,8440.01,deposit,success
TXN_40324,USR_3753,2023-05-17,2426.57,deposit,success
TXN_40325,USR_3753,2023-07-09,3001.17,deposit,success
TXN_40326,USR_3753,2023-07-20,9825.08,deposit,success
TXN_40327,USR_3753,2023-07-07,338.16,deposit,success
TXN_40328,USR_3753,2023-06-21,2858.58,withdrawal,failed
TXN_40329,USR_3753,2023-06-06,896.13,payment,success
TXN_40330,USR_3753,2023-03-13,8589.0,deposit,success
TXN_40331,USR_3755,2023-10-13,9334.84,withdrawal,success
TXN_40332,USR_3755,2023-08-18,9242.61,deposit,success
TXN_40333,USR_3755,2023-07-22,551.13,payment,failed
TXN_40334,USR_3755,2023-09-25,3850.11,payment,success
TXN_40335,USR_3755,2023-08-31,2083.35,deposit,success
TXN_40336,USR_3755,2023-05-08,9015.31,payment,success
TXN_40337,USR_3755,2023-08-24,1274.95,withdrawal,success
TXN_40338,USR_3755,2023-09-08,2501.1,withdrawal,success
TXN_40339,USR_3755,2023-09-21,9096.68,deposit,success
TXN_40340,USR_3755,2023-05-24,3382.01,withdrawal,success
TXN_40341,USR_3755,2023-10-06,8921.1,withdrawal,success
TXN_40342,USR_3755,2023-08-19,1223.89,withdrawal,success
TXN_40343,USR_3755,2023-05-31,9439.79,withdrawal,failed
TXN_40344,USR_3755,2023-10-14,5112.82,deposit,success
TXN_40345,USR_3755,2023-06-24,2784.72,withdrawal,success
TXN_40346,USR_3755,2023-09-23,3092.41,payment,success
TXN_40347,USR_3755,2023-09-08,1463.04,payment,success
TXN_40348,USR_3755,2023-06-26,9155.57,withdrawal,success
TXN_40349,USR_3755,2023-10-12,277.58,withdrawal,success
TXN_40350,USR_3755,2023-10-06,1967.08,payment,success
TXN_40351,USR_3757,2024-01-12,8050.52,withdrawal,success
TXN_40352,USR_3757,2023-09-30,5693.23,deposit,success
TXN_40353,USR_3757,2023-12-10,260.01,withdrawal,success
TXN_40354,USR_3757,2023-10-22,9226.01,payment,success
TXN_40355,USR_3757,2023-09-22,5028.29,payment,success
TXN_40356,USR_3757,2023-10-09,7062.79,withdrawal,success
TXN_40357,USR_3757,2023-11-18,2616.34,payment,success
TXN_40358,USR_3757,2023-08-14,9252.45,payment,success
TXN_40359,USR_3757,2023-12-07,1454.9,deposit,success
TXN_40360,USR_3757,2023-08-17,4104.33,withdrawal,success
TXN_40361,USR_3758,2023-11-16,4382.29,withdrawal,success
