user_id,signup_date,recency,frequency,monetary,segment
USR_3657,2023-03-03,364.0,4.0,17552.62,At Risk
USR_3658,2023-09-10,126.0,19.0,98625.45,Loyal
USR_3659,2023-12-25,6.0,19.0,92827.97,Loyal
USR_3660,2023-04-16,335.0,6.0,34734.439999999995,At Risk
USR_3661,2023-10-12,84.0,10.0,55805.15,At Risk
USR_3662,2023-04-06,999.0,0.0,0.0,No Activity
USR_3663,2023-02-08,351.0,5.0,23132.120000000003,At Risk
USR_3664,2023-02-20,999.0,0.0,0.0,No Activity
USR_3665,2023-03-14,298.0,19.0,90202.77,Loyal
USR_3666,2023-06-13,201.0,8.0,26263.49,At Risk
USR_3667,2023-03-31,999.0,0.0,0.0,No Activity
USR_3668,2023-12-19,999.0,0.0,0.0,No Activity
USR_3669,2023-03-13,305.0,3.0,9861.460000000001,At Risk
USR_3670,2023-03-13,374.0,4.0,11370.53,At Risk
USR_3671,2023-05-01,999.0,0.0,0.0,No Activity
USR_3672,2023-08-17,138.0,47.0,276639.0,High Value
USR_3673,2023-07-29,160.0,5.0,25505.34,At Risk
USR_3674,2023-07-06,999.0,0.0,0.0,No Activity
USR_3675,2023-11-01,72.0,18.0,84114.85,Loyal
USR_3676,2023-01-30,397.0,5.0,22999.08,At Risk
USR_3677,2023-02-22,322.0,8.0,34629.13,At Risk
USR_3678,2023-08-07,170.0,15.0,78848.09,Loyal
USR_3679,2023-12-05,36.0,17.0,96637.2,Loyal
USR_3680,2023-09-12,999.0,0.0,0.0,No Activity
USR_3681,2023-12-07,27.0,45.0,212292.35,High Value
USR_3682,2023-05-24,268.0,4.0,18673.31,At Risk
USR_3683,2023-02-14,999.0,0.0,0.0,No Activity
USR_3684,2023-04-24,260.0,45.0,219380.08,High Value
USR_3685,2023-05-05,272.0,5.0,30397.89,At Risk
USR_3686,2023-11-02,63.0,19.0,99615.5,Loyal
USR_3687,2023-10-20,999.0,0.0,0.0,No Activity
USR_3688,2023-09-11,133.0,3.0,15092.81,At Risk
USR_3689,2023-02-15,325.0,9.0,59803.54,At Risk
USR_3690,2023-03-22,999.0,0.0,0.0,No Activity
USR_3691,2023-01-16,355.0,10.0,55736.26,At Risk
USR_3692,2023-07-25,168.0,5.0,17876.7,At Risk
USR_3693,2023-02-12,333.0,9.0,46851.7,At Risk
USR_3694,2023-04-23,284.0,9.0,53409.090000000004,At Risk
USR_3695,2023-09-17,107.0,16.0,84941.48,Loyal
USR_3696,2023-08-12,155.0,5.0,17820.44,At Risk
USR_3697,2023-11-18,52.0,5.0,34441.3,Low Value
USR_3698,2023-02-24,999.0,0.0,0.0,No Activity
USR_3699,2023-09-16,126.0,7.0,41678.1,At Risk
USR_3700,2023-06-23,205.0,9.0,45230.58,At Risk
USR_3701,2023-08-07,999.0,0.0,0.0,No Activity
USR_3702,2023-10-16,999.0,0.0,0.0,No Activity
USR_3703,2023-06-24,999.0,0.0,0.0,No Activity
USR_3704,2023-03-17,999.0,0.0,0.0,No Activity
USR_3705,2023-04-20,260.0,10.0,47508.03,At Risk
USR_3706,2023-07-16,176.0,5.0,24361.21,At Risk
USR_3707,2023-11-14,48.0,19.0,110059.71,Loyal
USR_3708,2023-10-16,98.0,10.0,72070.05,At Risk
USR_3709,2023-05-04,999.0,0.0,0.0,No Activity
USR_3710,2023-09-01,124.0,5.0,25805.94,At Risk
USR_3711,2023-01-13,999.0,0.0,0.0,No Activity
USR_3712,2023-01-14,374.0,10.0,47763.7,At Risk
USR_3713,2023-03-05,343.0,10.0,54545.26,At Risk
USR_3714,2023-07-04,234.0,3.0,3354.23,At Risk
USR_3715,2023-05-12,236.0,5.0,31172.57,At Risk
USR_3716,2023-07-04,999.0,0.0,0.0,No Activity
USR_3717,2023-11-27,50.0,5.0,34157.48,Low Value
USR_3718,2023-11-08,70.0,10.0,50644.64,At Risk
USR_3719,2023-10-21,98.0,10.0,57723.2,At Risk
USR_3720,2023-07-31,158.0,19.0,76734.13,Loyal
USR_3721,2023-12-28,3.0,9.0,59519.75,Low Value
USR_3722,2023-10-09,92.0,10.0,59355.56,At Risk
USR_3723,2023-03-14,293.0,46.0,239254.67,High Value
USR_3724,2023-08-23,143.0,10.0,75644.93,At Risk
USR_3725,2023-08-28,148.0,9.0,39232.21,At Risk
USR_3726,2023-07-28,157.0,43.0,205490.53,High Value
USR_3727,2023-05-28,222.0,9.0,56670.02,At Risk
USR_3728,2023-06-06,215.0,5.0,26570.99,At Risk
USR_3729,2023-04-20,255.0,46.0,230340.34,High Value
USR_3730,2023-12-06,43.0,9.0,41253.77,Low Value
USR_3731,2023-01-07,392.0,9.0,49768.95,At Risk
USR_3732,2023-07-07,191.0,5.0,27037.25,At Risk
USR_3733,2023-11-23,999.0,0.0,0.0,No Activity
USR_3734,2023-07-05,206.0,9.0,28937.99,At Risk
USR_3735,2023-10-27,71.0,18.0,82574.1,Loyal
USR_3736,2023-08-16,149.0,9.0,43591.51,At Risk
USR_3737,2023-11-07,65.0,17.0,105986.64,Loyal
USR_3738,2023-05-17,242.0,8.0,31508.829999999998,At Risk
USR_3739,2023-07-11,212.0,10.0,41349.520000000004,At Risk
USR_3740,2023-06-29,193.0,10.0,67257.51,At Risk
USR_3741,2023-12-21,11.0,18.0,98648.96,Loyal
USR_3742,2023-10-05,87.0,20.0,116354.77,Loyal
USR_3743,2023-07-18,999.0,0.0,0.0,No Activity
USR_3744,2023-06-11,214.0,18.0,83355.88,Loyal
USR_3745,2023-10-15,93.0,9.0,52267.630000000005,At Risk
USR_3746,2023-03-23,999.0,0.0,0.0,No Activity
USR_3747,2023-08-27,126.0,16.0,83649.5,Loyal
USR_3748,2023-06-18,233.0,9.0,40003.59,At Risk
USR_3749,2023-08-19,189.0,5.0,26846.07,At Risk
USR_3750,2023-11-20,54.0,10.0,36019.38,Low Value
USR_3751,2023-12-03,999.0,0.0,0.0,No Activity
USR_3752,2023-11-20,84.0,4.0,26146.12,At Risk
USR_3753,2023-02-24,314.0,9.0,46627.52,At Risk
USR_3754,2023-05-05,999.0,0.0,0.0,No Activity
USR_3755,2023-05-05,257.0,18.0,83779.17,Loyal
USR_3756,2023-08-31,999.0,0.0,0.0,No Activity
USR_3757,2023-08-06,167.0,10.0,52748.87,At Risk
USR_3758,2023-08-04,149.0,44.0,231990.7,High Value
USR_3759,2023-09-28,999.0,0.0,0.0,No Activity
USR_3760,2023-07-25,164.0,10.0,43078.6,At Risk
USR_3761,2023-05-22,226.0,48.0,246841.85,High Value
USR_3762,2023-03-09,316.0,17.0,80843.51,Loyal
USR_3763,2023-03-15,319.0,8.0,37497.49,At Risk
USR_3764,2023-12-04,29.0,46.0,232123.96,High Value
USR_3765,2023-08-17,139.0,45.0,246970.35,High Value
USR_3766,2023-07-08,191.0,19.0,103181.16,Loyal
USR_3767,2023-02-06,999.0,0.0,0.0,No Activity
USR_3768,2023-12-26,47.0,3.0,28197.28,Low Value
USR_3769,2023-06-13,202.0,9.0,38885.32,At Risk
USR_3770,2023-01-13,354.0,18.0,83768.71,Loyal
USR_3771,2023-03-02,309.0,47.0,251625.77,High Value
USR_3772,2023-12-06,99.0,4.0,33870.11,At Risk
USR_3773,2023-07-04,182.0,4.0,27481.44,At Risk
USR_3774,2023-02-26,341.0,3.0,21231.170000000002,At Risk
USR_3775,2023-04-04,278.0,16.0,58641.49,Loyal
USR_3776,2023-05-11,235.0,44.0,220074.47,High Value
USR_3777,2023-01-22,999.0,0.0,0.0,No Activity
USR_3778,2023-01-07,362.0,20.0,114830.62,Loyal
USR_3779,2023-09-09,999.0,0.0,0.0,No Activity
USR_3780,2023-08-09,999.0,0.0,0.0,No Activity
USR_3781,2023-09-27,999.0,0.0,0.0,No Activity
USR_3782,2023-10-21,81.0,4.0,23714.57,At Risk
USR_3783,2023-12-31,12.0,9.0,47659.72,Low Value
USR_3784,2023-03-02,304.0,43.0,244070.52,High Value
USR_3785,2023-01-04,409.0,5.0,35917.91,At Risk
USR_3786,2023-02-12,341.0,5.0,34729.62,At Risk
USR_3787,2023-11-29,90.0,4.0,16684.69,At Risk
USR_3788,2023-01-29,344.0,8.0,48393.93,At Risk
USR_3789,2023-08-07,147.0,5.0,36495.95,At Risk
USR_3790,2023-11-01,68.0,20.0,81353.15,Loyal
USR_3791,2023-12-16,37.0,18.0,99609.17,Loyal
USR_3792,2023-03-17,293.0,9.0,49360.82,At Risk
USR_3793,2023-11-29,36.0,9.0,48839.61,Low Value
USR_3794,2023-03-29,285.0,8.0,45760.82,At Risk
USR_3795,2023-06-26,198.0,8.0,39661.68,At Risk
USR_3796,2023-06-25,197.0,5.0,23690.59,At Risk
USR_3797,2023-02-05,350.0,19.0,88957.39,Loyal
USR_3798,2023-10-14,999.0,0.0,0.0,No Activity
USR_3799,2023-05-02,261.0,10.0,50850.03,At Risk
USR_3800,2023-05-23,269.0,9.0,42903.8,At Risk
USR_3801,2023-04-29,999.0,0.0,0.0,No Activity
USR_3802,2023-12-07,999.0,0.0,0.0,No Activity
USR_3803,2023-09-08,134.0,4.0,20550.670000000002,At Risk
USR_3804,2023-04-02,999.0,0.0,0.0,No Activity
USR_3805,2023-12-05,999.0,0.0,0.0,No Activity
USR_3806,2023-07-10,999.0,0.0,0.0,No Activity
USR_3807,2023-02-27,353.0,10.0,61317.64,At Risk
USR_3808,2023-08-28,131.0,14.0,55523.54,Loyal
USR_3809,2023-04-21,255.0,10.0,45850.17,At Risk
USR_3810,2023-04-28,256.0,7.0,38471.25,At Risk
USR_3811,2023-03-18,999.0,0.0,0.0,No Activity
USR_3812,2023-12-17,19.0,18.0,95335.71,Loyal
USR_3813,2023-05-24,230.0,3.0,21629.35,At Risk
USR_3814,2023-08-23,999.0,0.0,0.0,No Activity
USR_3815,2023-04-25,262.0,9.0,36847.48,At Risk
USR_3816,2023-09-16,118.0,9.0,34470.02,At Risk
USR_3817,2023-03-31,277.0,47.0,202182.6,High Value
USR_3818,2023-05-24,225.0,10.0,50678.270000000004,At Risk
USR_3819,2023-09-06,183.0,1.0,9056.91,At Risk
USR_3820,2023-07-14,217.0,4.0,11099.4,At Risk
USR_3821,2023-03-10,999.0,0.0,0.0,No Activity
USR_3822,2023-08-06,150.0,9.0,52859.71,At Risk
USR_3823,2023-11-01,93.0,5.0,25006.66,At Risk
USR_3824,2023-05-14,233.0,8.0,38122.11,At Risk
USR_3825,2023-04-11,269.0,17.0,92222.7,Loyal
USR_3826,2023-07-31,164.0,19.0,81888.8,Loyal
USR_3827,2023-01-01,410.0,4.0,10215.5,At Risk
USR_3828,2023-02-18,999.0,0.0,0.0,No Activity
USR_3829,2023-08-13,148.0,19.0,92126.15,Loyal
USR_3830,2023-12-10,96.0,4.0,24902.64,At Risk
USR_3831,2023-12-19,18.0,9.0,43626.07,Low Value
USR_3832,2023-07-17,999.0,0.0,0.0,No Activity
USR_3833,2023-09-17,141.0,5.0,33945.89,At Risk
USR_3834,2023-02-11,327.0,9.0,45196.77,At Risk
USR_3835,2023-12-07,999.0,0.0,0.0,No Activity
USR_3836,2023-05-05,295.0,8.0,45030.96,At Risk
USR_3837,2023-12-09,999.0,0.0,0.0,No Activity
USR_3838,2023-04-15,264.0,19.0,66634.27,Loyal
USR_3839,2023-01-19,354.0,4.0,28508.21,At Risk
USR_3840,2023-12-15,23.0,9.0,48319.65,Low Value
USR_3841,2023-03-20,295.0,5.0,20269.45,At Risk
USR_3842,2023-05-10,260.0,10.0,50799.15,At Risk
USR_3843,2023-10-24,91.0,7.0,18390.39,At Risk
USR_3844,2023-05-23,223.0,9.0,38577.53,At Risk
USR_3845,2023-02-06,338.0,10.0,46446.93,At Risk
USR_3846,2023-09-25,99.0,8.0,39279.72,At Risk
USR_3847,2023-09-26,118.0,17.0,95762.91,Loyal
USR_3848,2023-10-09,999.0,0.0,0.0,No Activity
USR_3849,2023-04-04,274.0,44.0,212480.68,High Value
USR_3850,2023-03-09,304.0,17.0,80599.53,Loyal
USR_3851,2023-05-14,999.0,0.0,0.0,No Activity
USR_3852,2023-06-11,206.0,8.0,39166.36,At Risk
USR_3853,2023-03-22,999.0,0.0,0.0,No Activity
USR_3854,2023-07-31,999.0,0.0,0.0,No Activity
USR_3855,2023-05-10,295.0,5.0,21576.47,At Risk
USR_3856,2023-10-14,109.0,9.0,38414.41,At Risk
USR_3857,2023-03-14,294.0,5.0,28580.09,At Risk
USR_3858,2023-04-24,255.0,19.0,94130.98,Loyal
USR_3859,2023-11-12,57.0,41.0,250784.68,High Value
USR_3860,2023-06-16,210.0,9.0,31855.13,At Risk
USR_3861,2023-10-31,89.0,5.0,31773.73,At Risk
USR_3862,2023-08-25,128.0,8.0,38709.12,At Risk
USR_3863,2023-06-27,223.0,4.0,24241.67,At Risk
USR_3864,2023-02-06,354.0,19.0,123545.15,Loyal
USR_3865,2023-04-10,328.0,10.0,39074.57,At Risk
USR_3866,2023-09-25,101.0,19.0,93226.6,Loyal
USR_3867,2023-09-12,999.0,0.0,0.0,No Activity
USR_3868,2023-10-03,107.0,4.0,11922.67,At Risk
USR_3869,2023-12-15,23.0,19.0,107351.53,Loyal
USR_3870,2023-09-05,119.0,41.0,211579.08,High Value
USR_3871,2023-08-17,138.0,44.0,202180.5,High Value
USR_3872,2023-02-18,999.0,0.0,0.0,No Activity
USR_3873,2023-03-05,322.0,8.0,38169.25,At Risk
USR_3874,2023-09-04,130.0,17.0,90329.07,Loyal
USR_3875,2023-06-20,195.0,46.0,247094.07,High Value
USR_3876,2023-07-07,177.0,17.0,94090.39,Loyal
USR_3877,2023-06-06,231.0,9.0,46777.55,At Risk
USR_3878,2023-06-09,999.0,0.0,0.0,No Activity
USR_3879,2023-12-24,999.0,0.0,0.0,No Activity
USR_3880,2023-07-25,182.0,5.0,17882.65,At Risk
USR_3881,2023-08-02,228.0,9.0,38120.47,At Risk
USR_3882,2023-12-31,999.0,0.0,0.0,No Activity
USR_3883,2023-05-22,999.0,0.0,0.0,No Activity
USR_3884,2023-06-16,360.0,1.0,253.2,At Risk
USR_3885,2023-07-12,999.0,0.0,0.0,No Activity
USR_3886,2023-08-22,999.0,0.0,0.0,No Activity
USR_3887,2023-04-18,263.0,9.0,52837.59,At Risk
USR_3888,2023-10-09,112.0,9.0,49329.67,At Risk
USR_3889,2023-08-16,137.0,9.0,43609.64,At Risk
USR_3890,2023-04-21,273.0,10.0,27374.93,At Risk
USR_3891,2023-04-23,257.0,19.0,102634.15,Loyal
USR_3892,2023-12-25,7.0,5.0,20382.89,Low Value
USR_3893,2023-04-15,272.0,44.0,207993.15,High Value
USR_3894,2023-03-11,302.0,10.0,34717.62,At Risk
USR_3895,2023-05-05,241.0,10.0,36161.16,At Risk
USR_3896,2023-08-24,999.0,0.0,0.0,No Activity
USR_3897,2023-12-27,12.0,4.0,19187.23,Low Value
USR_3898,2023-07-16,198.0,9.0,49820.94,At Risk
USR_3899,2023-06-04,999.0,0.0,0.0,No Activity
USR_3900,2023-09-15,119.0,9.0,29901.809999999998,At Risk
USR_3901,2023-02-20,339.0,5.0,22710.670000000002,At Risk
USR_3902,2023-03-02,314.0,10.0,62577.88,At Risk
USR_3903,2023-04-13,281.0,9.0,50908.72,At Risk
USR_3904,2023-01-10,356.0,7.0,39718.58,At Risk
USR_3905,2023-03-04,304.0,44.0,216424.23,High Value
USR_3906,2023-12-23,63.0,9.0,33091.07,At Risk
USR_3907,2023-06-11,227.0,4.0,21923.350000000002,At Risk
USR_3908,2023-04-12,271.0,19.0,92622.99,Loyal
USR_3909,2023-01-27,338.0,45.0,200028.80000000002,High Value
USR_3910,2023-05-31,227.0,10.0,61345.49,At Risk
USR_3911,2023-10-31,999.0,0.0,0.0,No Activity
USR_3912,2023-10-23,82.0,10.0,39177.29,At Risk
USR_3913,2023-10-21,85.0,10.0,43762.22,At Risk
USR_3914,2023-03-26,297.0,10.0,55554.72,At Risk
USR_3915,2023-04-19,269.0,18.0,95566.16,Loyal
USR_3916,2023-11-28,33.0,19.0,96417.56,Loyal
USR_3917,2023-08-12,999.0,0.0,0.0,No Activity
USR_3918,2023-05-21,999.0,0.0,0.0,No Activity
USR_3919,2023-06-29,198.0,10.0,52658.63,At Risk
USR_3920,2023-01-16,349.0,10.0,59879.119999999995,At Risk
USR_3921,2023-07-22,248.0,3.0,15790.51,At Risk
USR_3922,2023-06-07,215.0,10.0,50351.21,At Risk
USR_3923,2023-05-06,277.0,16.0,86055.15,Loyal
USR_3924,2023-01-05,999.0,0.0,0.0,No Activity
USR_3925,2023-03-21,292.0,20.0,96557.74,Loyal
USR_3926,2023-10-15,999.0,0.0,0.0,No Activity
USR_3927,2023-10-03,126.0,10.0,63538.37,At Risk
USR_3928,2023-07-16,169.0,9.0,39151.73,At Risk
USR_3929,2023-12-31,1.0,4.0,20809.54,Low Value
USR_3930,2023-02-21,999.0,0.0,0.0,No Activity
USR_3931,2023-11-17,44.0,19.0,73941.08,Loyal
USR_3932,2023-07-23,999.0,0.0,0.0,No Activity
USR_3933,2023-08-27,130.0,46.0,203122.01,High Value
USR_3934,2023-11-16,53.0,7.0,34976.6,Low Value
USR_3935,2023-10-28,81.0,6.0,35077.91,At Risk
USR_3936,2023-09-10,999.0,0.0,0.0,No Activity
USR_3937,2023-10-18,79.0,5.0,14007.85,At Risk
USR_3938,2023-02-05,332.0,18.0,77196.78,Loyal
USR_3939,2023-03-08,319.0,5.0,35162.16,At Risk
USR_3940,2023-03-08,368.0,1.0,8553.38,At Risk
USR_3941,2023-11-17,64.0,10.0,42903.17,At Risk
USR_3942,2023-08-13,168.0,10.0,65088.1,At Risk
USR_3943,2023-11-27,999.0,0.0,0.0,No Activity
USR_3944,2023-02-05,376.0,5.0,10881.82,At Risk
USR_3945,2023-06-15,205.0,10.0,57592.0,At Risk
USR_3946,2023-08-24,140.0,17.0,91273.37,Loyal
USR_3947,2023-12-08,999.0,0.0,0.0,No Activity
USR_3948,2023-07-14,999.0,0.0,0.0,No Activity
USR_3949,2023-12-07,36.0,4.0,19399.84,Low Value
USR_3950,2023-11-26,37.0,8.0,37592.58,Low Value
USR_3951,2023-09-29,94.0,44.0,237928.45,High Value
USR_3952,2023-04-15,999.0,0.0,0.0,No Activity
USR_3953,2023-06-01,240.0,4.0,12576.9,At Risk
USR_3954,2023-08-12,149.0,9.0,37367.78,At Risk
USR_3955,2023-05-26,248.0,9.0,47958.72,At Risk
USR_3956,2023-10-20,121.0,3.0,15772.689999999999,At Risk
USR_3957,2023-11-17,48.0,5.0,30124.26,Low Value
USR_3958,2023-07-19,238.0,5.0,31629.07,At Risk
USR_3959,2023-03-25,284.0,18.0,78708.44,Loyal
USR_3960,2023-06-21,231.0,4.0,23451.97,At Risk
USR_3961,2023-06-09,255.0,5.0,22502.06,At Risk
USR_3962,2023-01-09,381.0,5.0,24372.5,At Risk
USR_3963,2023-11-16,54.0,15.0,96627.88,Loyal
USR_3964,2023-04-23,999.0,0.0,0.0,No Activity
USR_3965,2023-11-15,46.0,47.0,252899.76,High Value
USR_3966,2023-03-02,999.0,0.0,0.0,No Activity
USR_3967,2023-07-01,999.0,0.0,0.0,No Activity
USR_3968,2023-05-07,999.0,0.0,0.0,No Activity
USR_3969,2023-05-23,999.0,0.0,0.0,No Activity
USR_3970,2023-10-04,91.0,5.0,26134.55,At Risk
USR_3971,2023-01-21,347.0,10.0,30007.78,At Risk
USR_3972,2023-12-05,30.0,16.0,84407.84,Loyal
USR_3973,2023-08-14,145.0,19.0,105655.0,Loyal
USR_3974,2023-02-07,999.0,0.0,0.0,No Activity
USR_3975,2023-01-05,360.0,18.0,94323.13,Loyal
USR_3976,2023-12-09,24.0,19.0,113941.68,Loyal
USR_3977,2023-07-02,182.0,46.0,259308.62,High Value
USR_3978,2023-07-28,156.0,47.0,265367.93,High Value
USR_3979,2023-08-08,154.0,9.0,44691.06,At Risk
USR_3980,2023-10-02,104.0,10.0,50378.15,At Risk
USR_3981,2023-01-30,370.0,4.0,11375.6,At Risk
USR_3982,2023-11-19,43.0,9.0,49933.439999999995,Low Value
USR_3983,2023-10-14,134.0,5.0,30931.25,At Risk
USR_3984,2023-11-16,213.0,1.0,1828.71,At Risk
USR_3985,2023-04-09,271.0,5.0,35350.57,At Risk
USR_3986,2023-12-23,15.0,10.0,53384.21,Low Value
USR_3987,2023-04-02,273.0,4.0,17195.06,At Risk
USR_3988,2023-09-09,122.0,17.0,88740.38,Loyal
USR_3989,2023-12-01,78.0,5.0,24070.309999999998,At Risk
USR_3990,2023-05-05,999.0,0.0,0.0,No Activity
USR_3991,2023-11-05,56.0,10.0,54783.54,Low Value
USR_3992,2023-06-01,222.0,9.0,40548.07,At Risk
USR_3993,2023-03-13,315.0,5.0,33421.2,At Risk
USR_3994,2023-06-13,229.0,16.0,89472.52,Loyal
USR_3995,2023-10-02,97.0,4.0,19164.28,At Risk
USR_3996,2023-08-06,999.0,0.0,0.0,No Activity
USR_3997,2023-02-09,382.0,10.0,68803.82,At Risk
USR_3998,2023-02-06,999.0,0.0,0.0,No Activity
USR_3999,2023-09-21,109.0,49.0,248223.78,High Value
USR_4000,2023-08-19,188.0,9.0,69266.64,At Risk
USR_4001,2023-02-20,407.0,9.0,51617.93,At Risk
USR_4002,2023-11-14,65.0,18.0,95526.86,Loyal
USR_4003,2023-07-11,226.0,18.0,110974.97,Loyal
USR_4004,2023-07-31,999.0,0.0,0.0,No Activity
USR_4005,2023-09-03,160.0,9.0,52705.08,At Risk
USR_4006,2023-07-11,175.0,48.0,251709.8,High Value
USR_4007,2023-07-30,999.0,0.0,0.0,No Activity
USR_4008,2023-04-14,999.0,0.0,0.0,No Activity
USR_4009,2023-10-07,999.0,0.0,0.0,No Activity
USR_4010,2023-06-20,266.0,4.0,19947.91,At Risk
USR_4011,2023-12-02,31.0,45.0,235853.68,High Value
USR_4012,2023-08-20,168.0,9.0,32823.25,At Risk
USR_4013,2023-07-22,180.0,10.0,55685.58,At Risk
USR_4014,2023-07-21,250.0,1.0,3583.23,At Risk
USR_4015,2023-11-27,171.0,4.0,24957.06,At Risk
USR_4016,2023-10-17,112.0,4.0,24089.26,At Risk
USR_4017,2023-05-03,298.0,5.0,32412.04,At Risk
USR_4018,2023-12-26,999.0,0.0,0.0,No Activity
USR_4019,2023-12-24,24.0,18.0,77964.22,Loyal
USR_4020,2023-10-08,90.0,18.0,77931.12,Loyal
USR_4021,2023-01-20,354.0,4.0,21702.73,At Risk
USR_4022,2023-04-11,999.0,0.0,0.0,No Activity
USR_4023,2023-08-29,128.0,10.0,43120.82,At Risk
USR_4024,2023-06-24,203.0,9.0,46769.22,At Risk
USR_4025,2023-01-27,345.0,20.0,78069.53,Loyal
USR_4026,2023-03-15,292.0,38.0,210526.33,High Value
USR_4027,2023-09-19,175.0,4.0,24338.35,At Risk
USR_4028,2023-11-17,72.0,9.0,50812.04,At Risk
USR_4029,2023-05-11,271.0,5.0,30394.76,At Risk
USR_4030,2023-08-30,127.0,20.0,100378.40000000001,Loyal
USR_4031,2023-04-14,275.0,44.0,235200.87,High Value
USR_4032,2023-12-25,999.0,0.0,0.0,No Activity
USR_4033,2023-06-26,194.0,4.0,11835.3,At Risk
USR_4034,2023-12-11,92.0,4.0,23945.22,At Risk
USR_4035,2023-08-05,169.0,46.0,254720.22,High Value
USR_4036,2023-12-07,43.0,5.0,8331.61,Low Value
USR_4037,2023-05-17,999.0,0.0,0.0,No Activity
USR_4038,2023-03-20,308.0,8.0,28713.120000000003,At Risk
USR_4039,2023-05-28,250.0,8.0,34110.729999999996,At Risk
USR_4040,2023-10-04,88.0,44.0,236651.58,High Value
USR_4041,2023-05-19,256.0,8.0,33852.92,At Risk
USR_4042,2023-07-01,183.0,8.0,52952.67,At Risk
USR_4043,2023-05-08,238.0,10.0,53146.68,At Risk
USR_4044,2023-01-16,357.0,1.0,1947.7,At Risk
USR_4045,2023-01-17,999.0,0.0,0.0,No Activity
USR_4046,2023-11-30,42.0,9.0,50145.64,Low Value
USR_4047,2023-02-28,309.0,41.0,155579.88999999998,High Value
USR_4048,2023-09-14,999.0,0.0,0.0,No Activity
USR_4049,2023-05-21,229.0,10.0,54574.69,At Risk
USR_4050,2023-05-14,247.0,19.0,101678.8,Loyal
USR_4051,2023-11-12,72.0,18.0,101124.03,Loyal
USR_4052,2023-11-16,54.0,19.0,107024.5,Loyal
USR_4053,2023-01-21,346.0,46.0,227234.17,High Value
USR_4054,2023-08-25,128.0,17.0,89393.23,Loyal
USR_4055,2023-07-04,183.0,15.0,99140.23,Loyal
USR_4056,2023-12-04,999.0,0.0,0.0,No Activity
USR_4057,2023-06-21,199.0,9.0,27551.32,At Risk
USR_4058,2023-07-29,163.0,4.0,20544.15,At Risk
USR_4059,2023-05-14,233.0,47.0,218639.51,High Value
USR_4060,2023-09-19,999.0,0.0,0.0,No Activity
USR_4061,2023-11-21,999.0,0.0,0.0,No Activity
USR_4062,2023-09-19,199.0,5.0,31452.61,At Risk
USR_4063,2023-09-23,129.0,3.0,10518.71,At Risk
USR_4064,2023-07-21,165.0,5.0,27894.86,At Risk
USR_4065,2023-06-27,194.0,19.0,93785.09,Loyal
USR_4066,2023-07-23,999.0,0.0,0.0,No Activity
USR_4067,2023-05-17,405.0,1.0,3704.81,At Risk
USR_4068,2023-02-26,309.0,45.0,236418.75,High Value
USR_4069,2023-05-07,239.0,19.0,109194.74,Loyal
USR_4070,2023-09-17,123.0,5.0,24415.21,At Risk
USR_4071,2023-08-21,150.0,4.0,15958.41,At Risk
USR_4072,2023-09-08,118.0,41.0,184374.99,High Value
USR_4073,2023-02-14,330.0,18.0,103025.6,Loyal
USR_4074,2023-06-17,999.0,0.0,0.0,No Activity
USR_4075,2023-12-30,79.0,4.0,22128.77,At Risk
USR_4076,2023-12-31,12.0,10.0,55479.83,Low Value
USR_4077,2023-01-24,359.0,14.0,79151.55,Loyal
USR_4078,2023-06-15,203.0,4.0,17095.9,At Risk
USR_4079,2023-03-17,313.0,19.0,88446.45,Loyal
USR_4080,2023-09-03,156.0,18.0,88313.97,Loyal
USR_4081,2023-09-01,130.0,9.0,41872.9,At Risk
USR_4082,2023-09-28,149.0,8.0,40285.66,At Risk
USR_4083,2023-11-12,999.0,0.0,0.0,No Activity
USR_4084,2023-10-14,93.0,9.0,60904.63,At Risk
USR_4085,2023-03-31,291.0,4.0,22639.26,At Risk
USR_4086,2023-09-01,999.0,0.0,0.0,No Activity
USR_4087,2023-07-04,191.0,4.0,19009.45,At Risk
USR_4088,2023-10-20,75.0,45.0,208298.81,High Value
USR_4089,2023-07-31,158.0,17.0,83362.93000000001,Loyal
USR_4090,2023-07-08,180.0,45.0,223209.85,High Value
USR_4091,2023-02-11,999.0,0.0,0.0,No Activity
USR_4092,2023-10-21,72.0,8.0,43662.18,At Risk
USR_4093,2023-02-15,324.0,45.0,205427.22,High Value
USR_4094,2023-09-08,121.0,4.0,27900.85,At Risk
USR_4095,2023-09-25,108.0,8.0,29117.86,At Risk
USR_4096,2023-03-22,320.0,8.0,36852.53,At Risk
USR_4097,2023-07-19,168.0,10.0,40394.77,At Risk
USR_4098,2023-06-02,213.0,10.0,60240.02,At Risk
USR_4099,2023-05-27,999.0,0.0,0.0,No Activity
USR_4100,2023-07-08,999.0,0.0,0.0,No Activity
USR_4101,2023-02-25,336.0,5.0,27369.21,At Risk
USR_4102,2023-09-30,92.0,10.0,49894.520000000004,At Risk
USR_4103,2023-01-21,358.0,18.0,80145.88,Loyal
USR_4104,2023-08-26,999.0,0.0,0.0,No Activity
USR_4105,2023-08-14,199.0,4.0,12532.23,At Risk
USR_4106,2023-10-16,76.0,17.0,78999.4,Loyal
USR_4107,2023-02-22,999.0,0.0,0.0,No Activity
USR_4108,2023-03-10,344.0,5.0,15935.17,At Risk
USR_4109,2023-10-25,124.0,4.0,26734.89,At Risk
