user_id,signup_date,country,age,gender,acquisition_channel,campaign_id,kyc_completed,kyc_date,first_transaction_date,total_transactions,total_amount,avg_transaction_value,is_converted,is_active_user,kyc_done_flag,transaction_done_flag,cohort_month
USR_4428,2023-12-20,USA,31,Female,Google,CMP_3,1,2023-12-21,2024-01-12,17.0,83652.34,4920.725882352941,1,1,1,1,2023-12
USR_4429,2023-02-07,Canada,49,Male,Facebook,CMP_5,1,2023-02-08,2023-02-08,46.0,244426.98,5313.63,1,1,1,1,2023-02
USR_4430,2023-04-29,UK,53,Male,Google,CMP_7,1,2023-05-01,2023-05-10,4.0,21649.07,5412.2675,1,0,1,1,2023-04
USR_4431,2023-03-12,USA,42,Male,Organic,CMP_4,1,2023-03-15,2023-03-24,4.0,15370.130000000001,3842.5325000000003,1,0,1,1,2023-03
USR_4432,2023-10-10,India,25,Male,Instagram,CMP_5,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_4433,2023-05-28,UK,41,Male,Google,CMP_3,1,2023-05-29,,0.0,0.0,0.0,0,0,1,0,2023-05
USR_4434,2023-05-24,UK,45,Female,Instagram,CMP_7,1,2023-05-25,2023-06-21,5.0,30315.260000000002,6063.052000000001,1,1,1,1,2023-05
USR_4435,2023-04-28,UK,36,Female,Google,CMP_2,1,2023-04-30,2023-05-09,18.0,99442.79000000001,5524.599444444445,1,1,1,1,2023-04
USR_4436,2023-09-15,India,42,Male,Referral,CMP_1,1,2023-09-16,2023-09-17,18.0,73965.22,4109.178888888889,1,1,1,1,2023-09
USR_4437,2023-09-17,USA,56,Female,Facebook,CMP_3,1,2023-09-18,2023-10-27,5.0,28738.27,5747.654,1,1,1,1,2023-09
USR_4438,2023-01-25,Canada,21,Female,Organic,CMP_3,1,2023-01-27,2023-01-28,18.0,81623.11,4534.617222222222,1,1,1,1,2023-01
USR_4439,2023-08-08,UK,49,Female,Instagram,CMP_1,1,2023-08-10,2023-08-14,10.0,52414.11,5241.411,1,1,1,1,2023-08
USR_4440,2023-07-07,Canada,59,Female,Organic,CMP_5,1,2023-07-09,2023-07-14,8.0,30518.72,3814.84,1,1,1,1,2023-07
USR_4441,2023-04-12,UK,42,Male,Facebook,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-04
USR_4442,2023-04-09,Canada,59,Male,Facebook,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-04
USR_4443,2023-12-09,Canada,20,Male,Organic,CMP_9,1,2023-12-10,2023-12-15,7.0,39219.48,5602.782857142857,1,1,1,1,2023-12
USR_4444,2023-04-08,Canada,58,Male,Google,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-04
USR_4445,2023-10-11,India,40,Female,Facebook,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_4446,2023-07-16,USA,24,Female,Facebook,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-07
USR_4447,2023-02-28,USA,44,Female,Organic,CMP_8,1,2023-03-03,2023-03-18,19.0,93915.06,4942.897894736842,1,1,1,1,2023-02
USR_4448,2023-12-09,USA,29,Female,Google,CMP_4,1,2023-12-10,2024-01-18,5.0,31210.769999999997,6242.1539999999995,1,1,1,1,2023-12
USR_4449,2023-10-24,India,49,Male,Facebook,CMP_1,1,2023-10-26,2023-10-28,46.0,221698.34,4819.529130434783,1,1,1,1,2023-10
USR_4450,2023-09-22,India,33,Female,Google,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_4451,2023-05-05,India,43,Male,Organic,CMP_1,1,2023-05-06,2023-06-23,5.0,27209.870000000003,5441.974,1,1,1,1,2023-05
USR_4452,2023-12-09,India,36,Male,Google,CMP_6,1,2023-12-11,2023-12-24,44.0,213808.44,4859.282727272727,1,1,1,1,2023-12
USR_4453,2023-09-04,USA,40,Female,Instagram,CMP_7,1,2023-09-08,2023-10-29,5.0,24984.47,4996.894,1,1,1,1,2023-09
USR_4454,2023-05-17,USA,19,Male,Facebook,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4455,2023-04-15,UK,27,Female,Google,CMP_4,1,2023-04-17,2023-06-05,9.0,57462.84,6384.759999999999,1,1,1,1,2023-04
USR_4456,2023-06-01,India,40,Female,Google,CMP_9,1,2023-06-04,,0.0,0.0,0.0,0,0,1,0,2023-06
USR_4457,2023-11-17,USA,23,Male,Instagram,CMP_4,1,2023-11-21,2023-11-21,17.0,87269.38,5133.492941176471,1,1,1,1,2023-11
USR_4458,2023-09-26,USA,59,Male,Organic,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_4459,2023-04-16,Canada,42,Female,Google,CMP_1,1,2023-04-18,2023-05-16,3.0,11636.75,3878.9166666666665,1,0,1,1,2023-04
USR_4460,2023-12-14,UK,54,Male,Organic,CMP_5,1,2023-12-18,,0.0,0.0,0.0,0,0,1,0,2023-12
USR_4461,2023-02-21,UK,57,Female,Organic,CMP_9,1,2023-02-25,2023-03-27,10.0,58748.04,5874.804,1,1,1,1,2023-02
USR_4462,2023-04-10,India,39,Male,Google,CMP_5,1,2023-04-13,2023-04-23,14.0,46169.47,3297.819285714286,1,1,1,1,2023-04
USR_4463,2023-03-29,India,44,Female,Referral,CMP_1,1,2023-04-02,2023-04-05,9.0,50678.11,5630.901111111111,1,1,1,1,2023-03
USR_4464,2023-03-23,USA,23,Male,Organic,CMP_5,1,2023-03-26,2023-04-05,17.0,91053.67,5356.098235294117,1,1,1,1,2023-03
USR_4465,2023-08-25,Canada,23,Male,Facebook,CMP_6,1,2023-08-26,2023-09-30,9.0,43855.67,4872.852222222222,1,1,1,1,2023-08
USR_4466,2023-05-30,USA,58,Female,Google,CMP_5,1,2023-06-03,2023-07-25,4.0,22370.53,5592.6325,1,0,1,1,2023-05
USR_4467,2023-03-31,UK,29,Male,Facebook,CMP_4,1,2023-04-04,2023-04-12,4.0,16185.34,4046.335,1,0,1,1,2023-03
USR_4468,2023-12-28,USA,49,Female,Facebook,CMP_8,1,2023-12-31,2023-12-31,20.0,86596.48999999999,4329.8245,1,1,1,1,2023-12
USR_4469,2023-08-13,UK,52,Male,Facebook,CMP_8,1,2023-08-14,2023-10-06,4.0,31149.760000000002,7787.4400000000005,1,0,1,1,2023-08
USR_4470,2023-11-05,Canada,58,Female,Organic,CMP_5,1,2023-11-08,2023-12-27,5.0,27371.14,5474.228,1,1,1,1,2023-11
USR_4471,2023-09-24,India,28,Male,Organic,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_4472,2023-09-03,UK,26,Male,Organic,CMP_8,1,2023-09-07,2023-09-10,17.0,67141.4,3949.4941176470584,1,1,1,1,2023-09
USR_4473,2023-09-04,UK,53,Male,Facebook,CMP_5,1,2023-09-06,2023-09-30,9.0,35592.5,3954.722222222222,1,1,1,1,2023-09
USR_4474,2023-03-04,Canada,36,Female,Facebook,CMP_6,1,2023-03-08,2023-04-15,5.0,29980.88,5996.176,1,1,1,1,2023-03
USR_4475,2023-08-03,UK,54,Female,Referral,CMP_1,1,2023-08-06,2023-08-13,19.0,120894.16,6362.8505263157895,1,1,1,1,2023-08
USR_4476,2023-05-19,India,57,Female,Google,CMP_1,1,2023-05-21,2023-06-10,9.0,52174.36,5797.151111111111,1,1,1,1,2023-05
USR_4477,2023-08-04,USA,54,Male,Facebook,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
USR_4478,2023-10-28,Canada,44,Male,Facebook,CMP_9,1,2023-10-29,2023-11-10,10.0,57765.19,5776.519,1,1,1,1,2023-10
USR_4479,2023-05-04,India,26,Female,Organic,CMP_6,1,2023-05-08,2023-08-06,4.0,22459.51,5614.8775,1,0,1,1,2023-05
USR_4480,2023-04-23,USA,45,Female,Organic,CMP_8,1,2023-04-27,2023-05-09,5.0,26940.51,5388.102,1,1,1,1,2023-04
USR_4481,2023-05-11,Canada,40,Female,Organic,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4482,2023-03-22,Canada,52,Female,Google,CMP_2,1,2023-03-23,2023-03-24,9.0,32283.699999999997,3587.0777777777776,1,1,1,1,2023-03
USR_4483,2023-09-11,India,39,Female,Google,CMP_5,1,2023-09-13,2023-09-14,43.0,195963.55,4557.291860465116,1,1,1,1,2023-09
USR_4484,2023-10-12,Canada,52,Male,Google,CMP_5,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_4485,2023-02-27,UK,46,Male,Organic,CMP_2,1,2023-03-01,2023-05-06,4.0,23127.61,5781.9025,1,0,1,1,2023-02
USR_4486,2023-03-01,India,33,Female,Organic,CMP_10,1,2023-03-03,2023-03-03,17.0,88212.02,5188.942352941177,1,1,1,1,2023-03
USR_4487,2023-02-11,UK,39,Female,Facebook,CMP_10,1,2023-02-14,,0.0,0.0,0.0,0,0,1,0,2023-02
USR_4488,2023-04-24,UK,43,Male,Google,CMP_2,1,2023-04-25,,0.0,0.0,0.0,0,0,1,0,2023-04
USR_4489,2023-01-20,Canada,47,Female,Google,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_4490,2023-09-17,USA,45,Male,Referral,CMP_3,1,2023-09-21,2023-09-23,5.0,33438.36,6687.6720000000005,1,1,1,1,2023-09
USR_4491,2023-06-17,UK,22,Male,Facebook,CMP_9,1,2023-06-19,2023-06-21,8.0,41910.96,5238.87,1,1,1,1,2023-06
USR_4492,2023-05-10,India,34,Female,Google,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4493,2023-11-21,USA,21,Male,Google,CMP_7,1,2023-11-25,2023-12-03,19.0,117914.76,6206.04,1,1,1,1,2023-11
USR_4494,2023-12-04,Canada,28,Female,Organic,CMP_1,1,2023-12-07,2023-12-07,43.0,210126.66,4886.666511627907,1,1,1,1,2023-12
USR_4495,2023-12-02,Canada,53,Female,Facebook,CMP_7,1,2023-12-06,2023-12-04,4.0,17568.0,4392.0,1,0,1,1,2023-12
USR_4496,2023-02-12,USA,19,Female,Facebook,CMP_6,1,2023-02-15,2023-03-13,5.0,28125.75,5625.15,1,1,1,1,2023-02
USR_4497,2023-03-21,India,35,Female,Google,CMP_6,1,2023-03-25,2023-04-16,4.0,22778.4,5694.6,1,0,1,1,2023-03
USR_4498,2023-07-05,UK,50,Male,Instagram,CMP_3,1,2023-07-08,2023-07-19,18.0,88122.48,4895.693333333333,1,1,1,1,2023-07
USR_4499,2023-08-14,Canada,19,Female,Instagram,CMP_4,1,2023-08-17,2023-09-02,20.0,108139.77,5406.9885,1,1,1,1,2023-08
USR_4500,2023-03-01,UK,47,Male,Instagram,CMP_5,1,2023-03-03,2023-04-02,5.0,24709.2,4941.84,1,1,1,1,2023-03
USR_4501,2023-08-08,Canada,44,Female,Facebook,CMP_4,1,2023-08-09,2023-10-31,5.0,13274.529999999999,2654.906,1,1,1,1,2023-08
USR_4502,2023-04-09,Canada,41,Male,Instagram,CMP_7,1,2023-04-12,2023-04-21,10.0,37451.81,3745.1809999999996,1,1,1,1,2023-04
USR_4503,2023-12-16,UK,34,Female,Facebook,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_4504,2023-01-11,Canada,33,Male,Instagram,CMP_10,1,2023-01-12,2023-01-12,4.0,16867.46,4216.865,1,0,1,1,2023-01
USR_4505,2023-10-24,Canada,49,Male,Organic,CMP_6,1,2023-10-27,,0.0,0.0,0.0,0,0,1,0,2023-10
USR_4506,2023-06-23,USA,35,Female,Organic,CMP_7,1,2023-06-27,2023-06-24,5.0,27697.37,5539.474,1,1,1,1,2023-06
USR_4507,2023-07-12,USA,39,Male,Google,CMP_1,0,,2023-10-18,1.0,2632.4,2632.4,1,0,0,1,2023-07
USR_4508,2023-12-14,USA,50,Female,Facebook,CMP_5,1,2023-12-16,2023-12-27,4.0,29934.93,7483.7325,1,0,1,1,2023-12
USR_4509,2023-08-19,UK,46,Male,Organic,CMP_9,1,2023-08-22,2023-09-01,10.0,50113.98,5011.398,1,1,1,1,2023-08
USR_4510,2023-01-05,UK,59,Male,Instagram,CMP_4,1,2023-01-06,2023-03-09,9.0,42825.479999999996,4758.386666666666,1,1,1,1,2023-01
USR_4511,2023-10-23,UK,21,Female,Instagram,CMP_3,1,2023-10-27,2024-01-04,5.0,30039.71,6007.942,1,1,1,1,2023-10
USR_4512,2023-12-29,UK,43,Male,Google,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_4513,2023-01-29,India,51,Female,Google,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_4514,2023-02-26,UK,39,Male,Google,CMP_6,1,2023-03-01,2023-03-03,5.0,26811.12,5362.224,1,1,1,1,2023-02
USR_4515,2023-09-15,UK,23,Male,Google,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_4516,2023-09-09,UK,45,Female,Google,CMP_1,1,2023-09-12,2023-10-04,5.0,14598.31,2919.662,1,1,1,1,2023-09
USR_4517,2023-07-13,Canada,19,Female,Facebook,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-07
USR_4518,2023-01-05,UK,37,Male,Instagram,CMP_1,1,2023-01-09,2023-01-21,8.0,24320.92,3040.115,1,1,1,1,2023-01
USR_4519,2023-02-03,India,50,Male,Facebook,CMP_6,1,2023-02-07,2023-02-21,5.0,13576.76,2715.352,1,1,1,1,2023-02
USR_4520,2023-09-03,India,31,Male,Google,CMP_7,1,2023-09-06,2023-09-21,17.0,78919.56999999999,4642.3276470588235,1,1,1,1,2023-09
USR_4521,2023-10-10,India,38,Female,Facebook,CMP_7,1,2023-10-13,,0.0,0.0,0.0,0,0,1,0,2023-10
USR_4522,2023-02-13,India,44,Male,Referral,CMP_4,1,2023-02-17,2023-03-01,5.0,25356.36,5071.272,1,1,1,1,2023-02
USR_4523,2023-11-02,USA,40,Female,Organic,CMP_9,1,2023-11-04,2023-11-05,5.0,20507.35,4101.469999999999,1,1,1,1,2023-11
USR_4524,2023-10-17,UK,38,Female,Google,CMP_5,1,2023-10-21,2023-10-19,4.0,15776.990000000002,3944.2475000000004,1,0,1,1,2023-10
USR_4525,2023-07-23,USA,22,Female,Organic,CMP_10,1,2023-07-25,2023-08-21,20.0,100736.66,5036.8330000000005,1,1,1,1,2023-07
USR_4526,2023-01-29,India,33,Female,Facebook,CMP_4,1,2023-02-01,2023-02-15,18.0,108996.98,6055.387777777778,1,1,1,1,2023-01
USR_4527,2023-11-22,USA,48,Female,Instagram,CMP_7,1,2023-11-26,2023-12-06,47.0,205493.94,4372.211489361702,1,1,1,1,2023-11
USR_4528,2023-08-31,Canada,50,Male,Referral,CMP_7,1,2023-09-04,,0.0,0.0,0.0,0,0,1,0,2023-08
USR_4529,2023-12-26,Canada,36,Male,Google,CMP_5,1,2023-12-27,2024-01-05,18.0,89077.01,4948.722777777777,1,1,1,1,2023-12
USR_4530,2023-03-28,UK,29,Female,Organic,CMP_4,1,2023-03-31,,0.0,0.0,0.0,0,0,1,0,2023-03
USR_4531,2023-05-04,USA,21,Male,Instagram,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4532,2023-05-14,USA,48,Female,Facebook,CMP_8,1,2023-05-17,2023-05-18,8.0,35017.19,4377.14875,1,1,1,1,2023-05
USR_4533,2023-02-03,USA,30,Female,Google,CMP_7,1,2023-02-04,2023-02-04,9.0,41956.2,4661.799999999999,1,1,1,1,2023-02
USR_4534,2023-10-24,India,46,Male,Google,CMP_10,1,2023-10-27,2023-10-29,45.0,206086.14,4579.692,1,1,1,1,2023-10
USR_4535,2023-12-02,India,54,Male,Facebook,CMP_8,1,2023-12-03,2023-12-20,4.0,23986.92,5996.73,1,0,1,1,2023-12
USR_4536,2023-10-15,UK,43,Female,Google,CMP_2,1,2023-10-16,2023-10-19,18.0,96987.48999999999,5388.193888888888,1,1,1,1,2023-10
USR_4537,2023-04-01,India,27,Female,Google,CMP_10,1,2023-04-04,2023-05-10,5.0,23361.95,4672.39,1,1,1,1,2023-04
USR_4538,2023-11-13,UK,44,Male,Google,CMP_7,1,2023-11-16,2023-11-19,9.0,37170.08,4130.0088888888895,1,1,1,1,2023-11
USR_4539,2023-01-13,UK,28,Male,Facebook,CMP_6,1,2023-01-17,2023-01-17,10.0,37594.34,3759.4339999999997,1,1,1,1,2023-01
USR_4540,2023-04-16,India,44,Male,Referral,CMP_3,1,2023-04-18,2023-05-13,10.0,55084.08,5508.408,1,1,1,1,2023-04
USR_4541,2023-05-07,UK,44,Female,Facebook,CMP_10,1,2023-05-11,,0.0,0.0,0.0,0,0,1,0,2023-05
USR_4542,2023-10-29,UK,21,Female,Google,CMP_7,1,2023-10-30,2023-11-03,4.0,17907.32,4476.83,1,0,1,1,2023-10
USR_4543,2023-06-25,UK,20,Male,Instagram,CMP_1,1,2023-06-28,2023-07-06,5.0,17707.54,3541.5080000000003,1,1,1,1,2023-06
USR_4544,2023-08-22,Canada,38,Male,Google,CMP_8,1,2023-08-26,2023-08-24,43.0,214640.85,4991.647674418605,1,1,1,1,2023-08
USR_4545,2023-09-01,USA,56,Female,Facebook,CMP_3,1,2023-09-02,2023-09-12,10.0,48592.92,4859.2919999999995,1,1,1,1,2023-09
USR_4546,2023-09-08,UK,51,Female,Organic,CMP_1,1,2023-09-09,2023-10-10,4.0,20309.22,5077.305,1,0,1,1,2023-09
USR_4547,2023-05-29,USA,42,Female,Facebook,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4548,2023-04-04,UK,31,Female,Google,CMP_6,1,2023-04-06,2023-04-20,19.0,105306.26,5542.434736842105,1,1,1,1,2023-04
USR_4549,2023-06-17,USA,47,Male,Referral,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-06
USR_4550,2023-06-08,USA,55,Female,Organic,CMP_6,1,2023-06-10,2023-06-11,18.0,82718.31,4595.461666666666,1,1,1,1,2023-06
USR_4551,2023-05-26,USA,38,Female,Facebook,CMP_10,1,2023-05-29,2023-06-11,5.0,36468.659999999996,7293.731999999999,1,1,1,1,2023-05
USR_4552,2023-08-07,USA,55,Female,Facebook,CMP_7,1,2023-08-08,2023-08-11,10.0,56367.72,5636.772,1,1,1,1,2023-08
USR_4553,2023-07-06,India,43,Male,Instagram,CMP_9,1,2023-07-10,2023-07-25,9.0,55660.94,6184.548888888889,1,1,1,1,2023-07
USR_4554,2023-05-13,USA,56,Male,Google,CMP_6,1,2023-05-16,2023-06-06,7.0,45536.09,6505.155714285714,1,1,1,1,2023-05
USR_4555,2023-11-07,UK,22,Female,Organic,CMP_3,1,2023-11-10,2023-11-27,17.0,84983.61,4999.035882352941,1,1,1,1,2023-11
USR_4556,2023-02-24,India,47,Female,Organic,CMP_5,1,2023-02-26,2023-03-02,5.0,17373.14,3474.6279999999997,1,1,1,1,2023-02
USR_4557,2023-08-28,Canada,47,Female,Google,CMP_6,1,2023-08-29,2023-08-29,9.0,50763.880000000005,5640.431111111112,1,1,1,1,2023-08
USR_4558,2023-11-20,USA,24,Male,Google,CMP_7,1,2023-11-22,2023-11-21,9.0,54452.86,6050.317777777778,1,1,1,1,2023-11
USR_4559,2023-11-29,USA,47,Female,Facebook,CMP_3,1,2023-11-30,,0.0,0.0,0.0,0,0,1,0,2023-11
USR_4560,2023-09-01,USA,19,Male,Instagram,CMP_6,1,2023-09-03,2023-09-08,10.0,51972.6,5197.26,1,1,1,1,2023-09
USR_4561,2023-06-04,UK,36,Female,Organic,CMP_3,1,2023-06-05,2023-06-08,47.0,228139.12,4854.023829787234,1,1,1,1,2023-06
USR_4562,2023-02-25,USA,27,Female,Facebook,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_4563,2023-08-06,India,44,Male,Google,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
USR_4564,2023-02-15,Canada,51,Female,Referral,CMP_7,1,2023-02-16,2023-02-19,5.0,28477.41,5695.482,1,1,1,1,2023-02
USR_4565,2023-09-18,USA,50,Female,Facebook,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_4566,2023-03-15,Canada,45,Female,Instagram,CMP_7,1,2023-03-18,2023-04-14,3.0,6059.8,2019.9333333333334,1,0,1,1,2023-03
USR_4567,2023-12-15,UK,44,Female,Referral,CMP_5,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_4568,2023-07-12,USA,21,Male,Google,CMP_3,1,2023-07-16,2023-07-22,7.0,33594.13,4799.161428571429,1,1,1,1,2023-07
USR_4569,2023-11-27,USA,46,Male,Referral,CMP_6,1,2023-11-30,2023-12-27,5.0,37281.47,7456.294,1,1,1,1,2023-11
USR_4570,2023-03-27,USA,32,Male,Instagram,CMP_4,1,2023-03-29,2023-04-03,8.0,39478.77,4934.84625,1,1,1,1,2023-03
USR_4571,2023-11-24,UK,55,Male,Facebook,CMP_4,1,2023-11-25,2023-11-28,5.0,27010.13,5402.026,1,1,1,1,2023-11
USR_4572,2023-06-13,UK,48,Male,Google,CMP_10,1,2023-06-17,2023-06-28,5.0,21734.32,4346.864,1,1,1,1,2023-06
USR_4573,2023-07-07,USA,56,Female,Referral,CMP_2,1,2023-07-11,2023-09-28,5.0,17949.18,3589.8360000000002,1,1,1,1,2023-07
USR_4574,2023-07-26,India,31,Female,Google,CMP_5,1,2023-07-29,,0.0,0.0,0.0,0,0,1,0,2023-07
USR_4575,2023-07-16,USA,24,Male,Facebook,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-07
USR_4576,2023-11-30,Canada,22,Female,Facebook,CMP_8,1,2023-12-01,2024-01-20,5.0,29260.12,5852.023999999999,1,1,1,1,2023-11
USR_4577,2023-09-05,India,56,Male,Referral,CMP_4,1,2023-09-08,2023-09-18,9.0,48251.02,5361.224444444444,1,1,1,1,2023-09
USR_4578,2023-02-21,Canada,18,Male,Google,CMP_6,1,2023-02-23,2023-03-26,9.0,51006.71,5667.412222222222,1,1,1,1,2023-02
USR_4579,2023-02-08,Canada,35,Female,Facebook,CMP_2,1,2023-02-09,2023-03-02,10.0,52850.2,5285.0199999999995,1,1,1,1,2023-02
USR_4580,2023-01-26,India,55,Female,Google,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_4581,2023-09-26,UK,30,Female,Referral,CMP_8,1,2023-09-28,2023-09-28,19.0,105967.67,5577.245789473684,1,1,1,1,2023-09
USR_4582,2023-02-17,Canada,45,Male,Referral,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_4583,2023-12-05,Canada,42,Female,Google,CMP_3,1,2023-12-06,2023-12-07,18.0,107211.65,5956.202777777778,1,1,1,1,2023-12
USR_4584,2023-05-27,UK,29,Male,Google,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_4585,2023-12-01,Canada,40,Male,Instagram,CMP_1,1,2023-12-03,2023-12-03,46.0,226245.85,4918.388043478261,1,1,1,1,2023-12
USR_4586,2023-01-07,USA,37,Female,Instagram,CMP_6,1,2023-01-11,2023-01-11,5.0,21231.510000000002,4246.302000000001,1,1,1,1,2023-01
USR_4587,2023-06-29,Canada,53,Female,Referral,CMP_3,1,2023-07-03,2023-09-21,4.0,25292.64,6323.16,1,0,1,1,2023-06
USR_4588,2023-09-26,India,44,Female,Instagram,CMP_1,1,2023-09-29,2023-10-23,8.0,38645.33,4830.66625,1,1,1,1,2023-09
USR_4589,2023-12-01,USA,33,Male,Facebook,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_4590,2023-11-04,India,26,Male,Google,CMP_8,1,2023-11-06,2023-11-10,18.0,82637.04000000001,4590.946666666667,1,1,1,1,2023-11
USR_4591,2023-03-13,Canada,49,Female,Google,CMP_3,1,2023-03-17,2023-03-28,5.0,22093.129999999997,4418.625999999999,1,1,1,1,2023-03
USR_4592,2023-10-19,UK,48,Female,Referral,CMP_2,1,2023-10-23,2023-10-25,18.0,105852.7,5880.705555555555,1,1,1,1,2023-10
USR_4593,2023-12-01,Canada,30,Female,Facebook,CMP_6,1,2023-12-02,2023-12-09,9.0,33507.9,3723.1000000000004,1,1,1,1,2023-12
USR_4594,2023-11-10,Canada,20,Female,Instagram,CMP_8,1,2023-11-12,2023-11-24,4.0,14544.029999999999,3636.0074999999997,1,0,1,1,2023-11
USR_4595,2023-06-07,USA,50,Male,Facebook,CMP_10,1,2023-06-09,2023-06-09,48.0,254995.11,5312.398125,1,1,1,1,2023-06
USR_4596,2023-05-13,UK,40,Female,Facebook,CMP_5,1,2023-05-15,2023-06-19,4.0,28372.12,7093.03,1,0,1,1,2023-05
USR_4597,2023-04-30,UK,35,Male,Google,CMP_1,1,2023-05-02,2023-06-02,5.0,24251.850000000002,4850.370000000001,1,1,1,1,2023-04
USR_4598,2023-11-09,India,30,Male,Instagram,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_4599,2023-12-01,UK,24,Female,Facebook,CMP_8,1,2023-12-05,2024-01-20,5.0,28155.809999999998,5631.161999999999,1,1,1,1,2023-12
USR_4600,2023-05-22,Canada,35,Male,Instagram,CMP_1,1,2023-05-26,2023-05-29,20.0,77411.49,3870.5745,1,1,1,1,2023-05
USR_4601,2023-08-18,USA,37,Male,Instagram,CMP_8,1,2023-08-19,2023-08-31,19.0,108913.37999999999,5732.283157894736,1,1,1,1,2023-08
USR_4602,2023-04-12,UK,22,Female,Organic,CMP_5,1,2023-04-13,2023-04-16,9.0,44250.73,4916.7477777777785,1,1,1,1,2023-04
USR_4603,2023-12-17,USA,40,Male,Facebook,CMP_7,1,2023-12-20,2023-12-18,19.0,113105.02,5952.895789473684,1,1,1,1,2023-12
USR_4604,2023-05-03,UK,25,Male,Instagram,CMP_9,1,2023-05-07,2023-05-05,45.0,233867.94,5197.065333333333,1,1,1,1,2023-05
USR_4605,2023-02-18,India,26,Female,Instagram,CMP_6,1,2023-02-19,2023-03-17,16.0,84892.01,5305.750625,1,1,1,1,2023-02
USR_4606,2023-12-12,UK,45,Male,Organic,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_4607,2023-01-29,Canada,55,Female,Organic,CMP_9,1,2023-02-01,2023-02-06,9.0,47303.36,5255.928888888889,1,1,1,1,2023-01
USR_4608,2023-07-19,USA,18,Male,Organic,CMP_8,1,2023-07-23,2023-08-06,9.0,39177.05,4353.0055555555555,1,1,1,1,2023-07
USR_4609,2023-08-09,India,44,Female,Google,CMP_7,1,2023-08-10,2023-08-17,18.0,113809.65,6322.758333333333,1,1,1,1,2023-08
USR_4610,2023-07-29,USA,40,Female,Google,CMP_3,1,2023-08-01,2023-09-12,5.0,23927.25,4785.45,1,1,1,1,2023-07
USR_4611,2023-06-01,USA,37,Male,Instagram,CMP_10,1,2023-06-04,2023-06-15,8.0,39598.65,4949.83125,1,1,1,1,2023-06
USR_4612,2023-06-27,Canada,36,Male,Referral,CMP_5,1,2023-06-29,2023-07-03,47.0,249447.5,5307.393617021276,1,1,1,1,2023-06
USR_4613,2023-11-12,UK,20,Male,Google,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_4614,2023-01-12,India,50,Male,Instagram,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_4615,2023-11-07,UK,32,Female,Referral,CMP_4,1,2023-11-10,2024-03-07,2.0,9468.13,4734.065,1,0,1,1,2023-11
USR_4616,2023-12-27,USA,47,Male,Facebook,CMP_5,1,2023-12-30,2024-01-24,9.0,39734.29,4414.921111111111,1,1,1,1,2023-12
USR_4617,2023-08-05,UK,28,Male,Instagram,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
